fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC24002552,2024-06-19 02:10:00,NEPONSET AVE,DORCHESTER,2122,Stopped,Probable Cause,Body Worn Camera,Pickup Truck,Male,Black,Not of Hispanic Origin,34.0,Heavy,Dark Brown,1,T/S for speeding of Black 2024Toyota Tacoma (MA: XXX Driver:XXX (DOB: XX/XX/XXXXwas operating the vehicle (Prior various 94C charges) fled from MA state Police T/S on June 06/02/2024. XXXwas cooperative and cordial during the encounter. Officers checked with MA state PD to see if XXXwas wanted which he was not and State PD notified officers that they summons XXXinto court. Officers frisked XXXand the vehicle to no avail. Warning issued. FIO to document behavior. HK01A (Zammito/D. Foley)
FC24002561,2024-06-19 09:45:00,,BOSTON,2118,Encountered,Encounter,Body Worn Camera,,Male to Female Transgender,White,Not of Hispanic Origin,30.0,,,0,"XXX XX/XX/XXXXfound laying on a bench, seemingly unconscious, refused services. advised to stay hydrate and seek shelter if needed."
FC24002557,2024-06-19 10:24:00,BORDER ST & MAVERICK ST,BOSTON,2128,Encountered,Intel,Body Worn Camera,,Male,Black,Not of Hispanic Origin,23.0,Medium,Dark,0,About 10:26 am on 06/19/2024 a call came in for a person with a gun at XXXBorder Street (McDonalds) reference I#I242050218. Officer observed XXX on the corner of Border Street and XXXobserving what was happening. Mr. XXXstated to Officer Marifiote how much is going to be their bail to let him know so he can post. Mr. XXXalso stated all these kids are bringing too much attention to his neighborhood and too many lights which he was referring to the police lights from the cruiser. Mr. XXXresides at XXXLanding and is an active XXXAssociate with prior F/A offenses. FIOE for Intel GK01D Marifiote/Atehortua
FC24002560,2024-06-19 14:04:00,BOYLSTON ST,JAMAICA PLAIN,2130,Encountered,Encounter,Body Worn Camera,,Male,Black,Hispanic Origin,39.0,,,0,"About 2:05PM on Wednesday, 06/19/2024, Officers Auguste and Cano-Gonzalez responded to a radio call to investigate a person making threats to kill bystanders. -06/19/24 14:04:34 (pct17):CLR STS SHE WAS OUTSIDE THE ABV - STS A MALE APPROACHED HER AND THREATENED TO KILL HER -06/19/24 14:04:34 (pct17):BLK/M 30'S HEAVY BUILD - WRG BLUE SHIRT AND BLUE SHORTS Upon arrival Officers activated Body-worn cameras and encounteredXXX (DOB: XX/XX/XXXXwho was later identified. Mr. XXXmatched the description dispatched over the air and was in the approximate. Officers further investigated the incidence, FIOE'd Mr. XXXand released forthwith."
FC24002566,2024-06-19 17:30:00,MASSACHUSETTS AVE,BOSTON,2118,Stopped,Reasonable Suspicion ,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,35.0,Thin,,0,"06/19/24 T/S of MA REG XXXat XXXMassachusetts Ave. While conducting patrol, officers observed the vehicle operating beside the officer's cruiser. Officers observed many miscellaneous items hanging from the vehicle's rearview mirror. (90/7). Officers attempted to position their cruiser behind the vehicle to conduct a traffic stop but it was apparent that the vehicle was hesitant to drive past the officers. The vehicle eventually drove past officers and abruptly pulled over into a 'tow zone'. The operator then opened the door and attempted to exit the vehicle. Officers then activated their emergency lights and conducted a traffic stop. Operator of the vehicle identified as XXX (DOB XX/XX/XXXX 33 entries on BOP, multiple past f/a. XXXwas very agitated with officers and stated that he was just going to work. XXXwas issued a verbal warning and released. D101F (Mulrean/Williams)"
FC24002567,2024-06-19 17:47:00,TERRACE ST,ROXBURY,2120,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Female,Black,Not of Hispanic Origin,47.0,Medium,,0,"About 1747 hours on Wednesday, June 19th, 2024, Sgt. Det. DeVito stopped a white Infiniti SUV XXXon Terrace Street for making two improper turns. The operator, XXX(DOB: XX/XX/XXXXsaid she was in a hurry on her way to a bank and her daughter's 21st birthday. She said the vehicle was an Enterprise rental and she did not have the registration or rental agreement in the vehicle. A CJIS query revealed the following message ""LICENSE PLATE NUMBER REPLACED BY: XXXwith no other information. A query of that plate showed it registered to an EAN Holdings (Enterprise) white Infiniti with no other details. Sgt. Det. DeVito brought this to Blocker's attention and she provided a mobile rental agreement with the attached plate assigned to her and said she got it at the Freeport Street location two weeks ago while her car is in the shop. Her license was active. While attempting to contact Enterprise to assist XXXmake arrangements to fix the discrepancy, a radio call was broadcast for a stabbing. XXXwas released with a verbal warning and advised to contact Enterprise tomorrow."
FC24002569,2024-06-19 19:19:00,TREMONT ST,BOSTON,2108,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Unknown,19.0,Thin,Light,1,"About 7:19pm, on 06/19/24, Officers stopped XXX(DOB XX/XX/XXXXat the Brewer Fountain in the Boston Common. Officers were patrolling the area and observed XXXto be vigilantly looking at his surroundings and visibly evasive to police presence when officers drove by. Officers are aware of recent violent crime plaguing this area to include a person shot w/ firearm arrest (I242047672) as well as a double stabbing (I242048653) within the last 2 weeks. Officers are aware of XXXto have a BOP consisting of Firearm charges, discharging a Firearm, and carrying a dangerous weapon. Officers approached the Fountain in their cruiser at which time, XXXgot on a scooter and again attempted to leave the area at which time officers stopped him and asking him to step of the scooter. Due to officers observations, officers believed XXXto be armed and dangerous and a pat frisk for weapons was conducted to no avail. XXXwas confrontational throughout the entire stop. Officers are also aware that XXXhas stated that he has changed his government name to XXX he has a new license# XXXwhich does not reflect his BOP on CJIS. SGT. Crossen (A900) also notified officers that XXXwas observed via FLIR cameras earlier putting what appeared to be a bag of white substance in his pants. FIO'ed and released. AK15F (Marchand/Hiltunen)"
FC24002583,2024-06-20 00:00:00,,DORCHESTER,2124,Stopped,Probable Cause,,Passenger car,Male,Black,Not of Hispanic Origin,20.0,Thin,Medium Brown,0,"T stop of a 2012 Black Honda Coupe (MAREG# XXXin the area of Thane St and Harvard St for a stop sign violation. Operator was XXX (DOB: XX/XX/XXXXwho was shot on 06/04/2024. Officers had cordial conversation with XXXwho stated the vehicle was his Dads. Vehicle was originally observed to be driving in tandem with a 2007 Chevy Cobalt (MAREG# XXXWhen asked about recently being shot, XXXoffered his vehicle and himself to be ""searched"". FIOED for intel verbal warning issued and released. Coyne / Adams"
FC24002572,2024-06-20 07:00:00,JONES AVE,DORCHESTER,2124,Stopped,Reasonable Suspicion ,Car Jack,Passenger Car/ Automobile,Female,,Not of Hispanic Origin,24.0,,,1,"Subject stop of Arianna XXXin ME Reg XXX(Silver Kia) after a 911 call for a person with a knife in the area of Jones Ave and Ballou Ave. Caller stated a female in possession of a knife was in the above vehicle arguing with an unknown male. Officers observed the vehicle on Jones Ave and conducted a stop. The CK02A (Officer Coleman) conducted a Cd28 on XXXno knife recovered. Vehicle is a Hertz Rental vehicle. XXXwas the sole occupant and the caller did not wish to come forward. XXXstated she was currently driving for Uber and dropped someone off, stated nothing happened and would not elaborate further. FIO to document interaction and associate with the M/V. C202A"
FC24002576,2024-06-20 12:36:00,WISE ST,BOSTON,2130,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Hispanic Origin,20.0,Obese,Medium,1,"YVSF Intel - VK23 While patrolling the Heath Street development officers observed MA reg: XXXpull into the development and drive into the rear parking lot of XXXCentre Street. The vehicle had illegal tint and no front license plate. Officers pulled in to stop the vehicle, only to find it now leaving the development. Officers followed the vehicle as it made apparent quick and turns believed to be evasive. Officers caught up to the vehicle as it was pulling into a parking spot on Wise Street. As their emergency lights activated, the operator exited the vehicle, locked it, and tried to walk away. He was stopped, and despite several requests, refused to provide his driver's license and registration. As he was now subject to arrest for 90/25, he was handcuffed without incident. He eventually identified himself as XXX. A check of XXXrevealed prior incidents related to firearms and replica firearms. Given all the above, Officers conducted a frisk of the vehicle with negative results. XXXwas warned against the VALs, and further advised to provide his name on traffic stops in the future. He was FIO'd and released."
FC24002584,2024-06-20 15:00:00,,BOSTON,2124,Encountered,Intel,Gang,Pickup Truck,Male,Black,Hispanic Origin,24.0,Heavy,,0,Casual conversation with Franklin Field Gang MemberXXX (DOB: XX/XX/XXXXat the intersection of Westview Way and Ames St. XXXwas getting out of a 2022 Grey Jeep Gladiator (Commercial RI# XXXFIOED for intel. Coyne
FC24002577,2024-06-20 16:04:00,,DORCHESTER,2121,Stopped,Probable Cause,Gang,Passenger Car/ Automobile,Male,White,Not of Hispanic Origin,32.0,Medium,Dark,1,"YVSF Intel - VK23 Observed MA reg: XXXon Bowdoin Street headed toward Washington Street, while the operator looked straight down at his phone, with a young child in the front passenger street. Officers conducted a traffic stop, and found the operator to be Wainwright associateXXX XXXlicense was found to be suspended. Given very recent information regarding Wainwright associates, coupled with XXXuncharacteristic compliance and his history, the vehicle was frisked. Approximately 30 bags of marijuana were located in a satchel on the front passenger floorboard. XXXwho can be quite confrontational, remained calm and respectful during the stop. He was advised he was subject to arrest for both his license status and the marijuana. He was warned against this, and further advised to drive with his focus on the road."
FC24002579,2024-06-20 19:00:00,,BOSTON,2124,Stopped,Probable Cause,"Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,31.0,Medium,,0,"T/S of MA REG XXX(RENTAL) at Talbot/Wash for 90/17 OP identified as XXXMt Pleasant Assoc (BOP: Open F/A, Open 94C, Assault to Murder, Several past F/A offenses). XXXwas cordial throughout the stop and stated he just got the rental ten minutes prior and did not have anything on him. XXXissued citation for the above offense. Shetrawski"
FC24002585,2024-06-20 22:08:00,RIVER ST,MATTAPAN,2126,Observed,Intel,Gang,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,23.0,Thin,Dark Brown,0,"Officers observed XXX (Active BBMG I GMZ, previous F/A's) idling in a gray Toyota Camry (MA REG XXXin front of XXXRiver Street. FIO to associate XXXto the vehicle and the area. Murray/M.Foley"
FC24002594,2024-06-21 01:16:00,,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,Pickup Truck,Male,White,Hispanic Origin,35.0,Heavy,Light,1,"About 1:15 AM on Friday, 06/21/2024, Officers assigned to B-3 conducted a stop on a gray colored 2023 Ford F-150 (MA Reg. XXXafter observing it running, occupied and parked in the crosswalk at the intersection of Glenway Street and Harlem Street. Operator was identified as XXX (DOB XX/XX/XXXXwho stated he had gone to the store on the corner of Glenway and Harlem while it was open and had been sitting outside since it had closed. An exit order was issued and XXXwas found to be in possession of a small folding knife. A frisk of his person and the vehicle for further weapons yielded negative results. XXXwas calm and cordial with Officers, and prior to leaving Officers had asked about a recent armed burglary which both Officers were present for where XXXwas arrested (See I242045154) and XXXstated that the chain he and his brother (XXX DOB XX/XX/XXXXwere looking for was mailed to his brother's home, and they are unsure how. The chain in question was supposedly stolen from XXXthe day of the armed burglary. XXXissued a verbal warning for parking in the crosswalk. CK02A (Ashe/Calabrese)"
FC24002592,2024-06-22 00:43:00,NEW SUDBURY ST,BOSTON,2114,Stopped,Intel,Body Worn Camera,Suv (sport Utility Vehicle),Female,Unknown,Unknown,54.0,,,0,"About 12:43 AM on Saturday 06/22/2024 Officers Investigated a Motor Vehicle parked in front of XXXNew Sudbury St Boston (District A-1). Officers observed a black Hyundai Kona (MA Reg XXXthat has been parked in front of District A-1 for more than 24hrs in a parking spot designated for marked police vehicles only. The officers observed personal belongings filling up the passenger areas of the vehicle. The officers spoke to the operator of the vehicle,XXXl XX/XX/XXXXwho stated she is a tourist from California and was in the area of Albany St when an officer told her to park at a police station directing her to District A-1. While speaking to XXXshe was holding a stainless steel pot lid as if it was a shield. XXXstated she was sleeping in front of District A-1 because it was a safe place to stay. XXXdeclined any need for EMS but stated she would head to MGH on her own to have her leg checked out. XXXmoved her vehicle without any incident."
FC24002593,2024-06-22 01:30:00,M STREET,SOUTH BOSTON,2127,Encountered,Intel,"Body Worn Camera, Homeless",,Female,White,Not of Hispanic Origin,39.0,Medium,,0,"About 1:30am on Saturday, 06/22/2024 Officers responded to a radio call for a female making noise outside of XXXM Street, South Boston. She was described as a white female wearing a black hooded sweatshirt. On arrival officers observed a female fitting the description leaning on MA Reg. XXXa white Subaru SUV, and appearing to look thru the passenger-side window. Officers approached and asked what she was doing, and identified her asXXX, DOB XX/XX/XXXXXXXstated that she was waiting for her friend to come out of his house and open his car so she could ""get her phone and medication"". Officers discovered via a CJIS inquiry on the vehicle that the registered owner did not match the name she gave officers as the owner of the vehicle. XXXalso appeared to show obvious signs of opioid intoxication, and her reasons for being in the area did not make sense to officers. Officers told her to leave the area, and she requested a ride to her home atXXXTwomey Ct, South Boston. The F411A (Walsh) transported her to the above address. Officers completed FIO on subject incase reports arise regarding vehicle B&E's in the area, however no vehicles appeared to be broken-into at this time."
FC24002595,2024-06-22 13:37:00,LEYDEN ST,EAST BOSTON,2128,Encountered,Encounter,Body Worn Camera,,Male,Unknown,Hispanic Origin,21.0,,,0,"Officers observed subject (XXX) rubbing his sleeve of his jacket against the wall of the school. Officers approached the subject, and began a voluntary encounter, attempting to determine his intentions. XXXwas cordial with officers and provided a Shelter ID. XXXstated he was headed to the train station and was cleaning his shoes. XXXappeared to be uncontrollably shaking during the encounter. CJIS inquiry revealed no record of XXX FIOE for intel."
FC24002598,2024-06-22 18:21:00,NEWBURY ST,BOSTON,2116,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Not of Hispanic Origin,38.0,,,1,"About 6:21 PM, on Saturday 06/22/2024, Officer Brown assigned to the D445F responded to a radio call for a Larceny in Progress, located at XXXNewbury St. Upon arrival the officer was met with the D441F (Ciola) and the D981 Sgt Det Keenan. The victim (Manager of XXXDOB XX/XX/XXXXstated that she observed the suspect picking up clothing and placing the items in the bag. officers observed suspect acting suspicious walking around the store. Officers observed the suspect walking into the changing room. The officers observed suspect exit out of the changing room with clothing items in hand, placing the items into one of the employee's hands. The officers spoke to the suspect. The suspect stated his name is XXX (DOB XX/XX/XXXXThe officers FIO XXXthrough CJIS where XXXprimary name is XXX and his secondary alias is XXX. Officers observed XXXto trespass XXXfrom XXXOfficers escorted XXXout of the store"
FC24002599,2024-06-22 19:57:00,LOVEJOY WHRF,BOSTON,2114,Encountered,Reasonable Suspicion ,Body Worn Camera,,Male,White,Not of Hispanic Origin,32.0,Medium,OTHER,0,"About 7:57 PM, Saturday, 06/22/2024, Officers Payne and Kania in the A102F responded to a radio call for a removal atXXXovejoy Wharf, Boston. Officers spoke with Night Shift Brewery staff who stated that the suspect XXX frequently enters their restaurant and disturbs customers. Officers were informed that XXXwas walking around the store approaching customers, making them uncomfortable and then began to kick the ropes that were outside of the bar when asked to leave. Officers approached XXXalong with restaurant staff member who informed XXXhe was verbally trespassed from the property."
FC24002602,2024-06-22 20:58:00,BLUE HILL AVE,DORCHESTER,2121,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,,Not of Hispanic Origin,55.0,Medium,,1,"T/S of MA REG: XXX(2016 White Acura Sedan) at XXXBlue Hill Ave for excessive tint (90/17). Officers were aware that this vehicle was recently BOLO'd for a road-rage (involving a firearm) incident on 06/17/24. Operator: XXX (Prior murder conviction). XXXstated that the vehicle belongs to his friend, but he has been driving it for the past several days. Based on BOLO for possible F/A possession and XXXdemeanor (quiet, nervous) he and the vehicle were pat-frisked for weapons, yielding negative results. Officers did observe a yellow bat (which was described as being used in the original incident) positioned in between the driver's seat and door. Officers spoke with XXXand he denied being in any road-rage type incidents. He was given a verbal warning for excessive tints and released. CK02F (McCarty/M. Layden)"
FC24002604,2024-06-23 06:30:00,MASSACHUSETTS AVE & MELNEA CASS BLVD,BOSTON,2119,Stopped,Reasonable Suspicion ,"Homeless, Body Worn Camera",,Male,White,Not of Hispanic Origin,40.0,Thin,,0,"About 6:30 AM on Sunday June 23, 2024 Officers conducted a subject stop at the intersection of Massachusetts Avenue and Melena Cass BLVD of XXX. Officers were advised by Boston Medical Center Public Safety an individual that had attempted to break into vehicles in the garage was now in the area of Mass and Cass. The individual was described as a white male, green shirt (hood up), black pants, black sneakers, tattoos down his entire left arm. Officers conducted a CJIS inquiry revealed no outstanding warrants. XXXwas FIOed and released. Public safety stated there is camera footage of the incident."
FC24002613,2024-06-23 14:45:00,GENEVA AVE,DORCHESTER,2122,Observed,Intel,,,Male,White,Not of Hispanic Origin,33.0,Medium,Fair,0,Observed XXX at XXXGeneva Ave. XXXwas stopped earlier in the day (FIO# FC24002606 ) and observed carrying a flashlight matching the ID Wanted bulletin. Earlier XXXwas wearing different sneakers. See attached photo to document sneakers matching the ones worn during the breaking and entering at XXXDorchester Ave.
FC24002607,2024-06-23 17:30:00,,JAMAICA PLAIN,2119,Encountered,Encounter,,,Male,White,Not of Hispanic Origin,33.0,Thin,Light Brown,0,About 1730pm on today's date officers encountered XXX (DOB XX/XX/XXXX(Open Drug/Assault charges as well as prior F/A) at the intersection of Atherton and Washington St. XXXcame up to officers and stated that nobody in the area was fighting despite other officers being flagged down for that reason. XXXwas shirtless and his hair was braided. FIO for Intel. J201F (Bradford/Walsh)
FC24002624,2024-06-24 00:00:00,,BOSTON,2121,Stopped,Intel,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,27.0,Thin,Medium Brown,0,Tstop MA Reg XXXHarvard Ave and Vassar St. excessive window tint. Operator wasXXX prior Assault with intent and F/A offenses. XXXwas calm cooperative with officers stating that he was just released from Nashua St. jail after an extended sentence for a guilty firearm offense. Warning issued. Murray/Shetrawski
FC24002633,2024-06-24 02:20:00,RIVER ST,MATTAPAN,2126,Observed,Encounter,Body Worn Camera,,,,,,,,0,"About 2:20 am on Monday June 24, Officers Gilzene and Oliviera assigned to the C202A responded to a radio call for an unknown problem at XXXriver street. Upon arrival officers observe a group of about 10-15 individuals yelling and screaming at officers stating that officers are not welcome and that no one called 911. Officers Observed an unknown male who seemed to have been in some type of altercation, however he didn’t speak English stating he was ok. The group of males became hostile to Officers and surround the male party holding him in a upright position saying that they just had an argument and officers should get the fuck away and go do their jobs. Due to the hostile nature of the crowd, the officer did not further engage with the individuals. No one on scene wanted to identify themselves or speak to the police. This group of individuals are known to hang out around the XXXblock of river street."
FC24002660,2024-06-24 05:00:00,MASSACHUSETTS AVE,ROXBURY,2119,Observed,Intel,Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,20.0,Thin,Light Brown,0,Officer conducted a traffic stop on NY Reg: XXXat the Intersection of Massachusetts Ave and Melena Cass Blvd. OperatorXXX (ActiveXXX). Mr. XXXhas prior dist class A and B on BOP. Mr. XXXstated to Officers that there is nothing in the car you can search the car. Mr. XXXwas very concerned that Officers now know it is his new rental and that he will have to go get a new one. FIOEd to associate Mr. XXXto rental. DK01F Murphy/Dauber/Doherty
FC24002614,2024-06-24 10:20:00,MORTON ST,DORCHESTER,2124,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Hispanic Origin,44.0,Thin,,0,"Officers stopped XXX at XX/XX/XXXXMorton Street due to matching the description of an individual that was attempting to take packages off residents porches on Corbet Street.XXXstated that he was homeless but did state he was coming from XXXWoodbole Ave. XXXhas numerous B&E's and larcenies on his BOP.XXXwas wearing a black UFC hat, red shirt, gray sweatpants, white flip flops and a black fanny pack while operating a blue city bike. FIOE and released. CK02D - Griffiths/O'Connor/Sgt.McDonough"
FC24002616,2024-06-24 10:37:00,,BOSTON,2119,Observed,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,46.0,Medium,Light,1,XXX XX/XX/XXXXplaced under arrest at Massachusetts Ave and Albany St for an active straight felony warrant and transported to the XXXNashua St Jail for booking. Reference; I#242002317
FC24002617,2024-06-24 11:54:00,HARRISON AVE,ROXBURY,2118,Encountered,Probable Cause,Body Worn Camera,,Male,White,Not of Hispanic Origin,29.0,,,1,"Officers responded to Rosie's Place located at XXXHarrison Avenue for a Removal. Upon arrival, officers observed a male, later identified as XXXwiping trash on the entrance door to the shelter. XXXappeared to be under the influence of drugs, was extremely hostile towards officers and refused to provide any information. XXXeventually accepted a a courtesy ride to the Nubian Square area. XXXat the time was wearing black shorts, a black Baltimore Oriels jersey and black Atlanta Braves baseball hat. XXXentire body appeared to be covered in tattoos, the most notable being a large black XXXunder is right eye."
FC24002636,2024-06-24 14:00:00,SHAWMUT AVE,ROXBURY,2118,Encountered,Intel,,,Male,White,Hispanic Origin,20.0,Thin,Light Brown,0,In the area of shots fired at Kendall/Shawmut Ave on 6/24/24...possible intended target of the shooting.
FC24002625,2024-06-24 17:20:00,,CHARLESTOWN,2129,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Hispanic Origin,30.0,,,1,"About 5:20pm, on 06/24/24, traffic stop for VALs on a 2008 white Nissan Sentra (MA REG# XXXat Chelsea St. & Fifth St., Charlestown. Operator identified as XXX(DOB XX/XX/XXXXprior F/A, Armed Robbery, B&E Officers observed the vehicle depart the area of Walford Way & Decatur before failing stop at a stop sign at Medford St. & Chelsea St. Officers observed XXXto be mumbling and shaking and rummaging around the vehicle when being asked for the registration. Officers were unable to understand what he was saying after he was asked again. Officers were also aware of recent shots fired in the area of XXXSamuel Morse Way in the earlier morning at approximately 2:07am. This address is connected to the parking lot that leads to the area where the vehicle was initially observed. Due to the various observations and knowledge of firearm violence in the area, Officers issued an exit order and conducted a pat frisk for weapons of XXXperson and vehicle to no avail. XXXstates that he just gets nervous around police. Verbal warning given for VALs. Officers walked through the area of XXXSamuel Morse Way later and observed XXXto be parking the vehicle within approximately XXXfeet in front of the visible ballistic damage left from the shots the night prior. (I242051639) AK15F (Marchand/Hiltunen)"
FC24002626,2024-06-24 18:21:00,,BOSTON,2118,Observed,Reasonable Suspicion ,"Body Worn Camera, Other Agency/Unit Notified",,Male,White,Not of Hispanic Origin,45.0,Thin,,0,"At approx.12:56pm, today's date (P#240317508), Officer was informed by victim/reporting party, that last night his vehicle was broken into and property removed (Belmont PD/ Report #24010762) as it was parked at his residence in Belmont MA. While using the apple find my i-phone application, he tracked his stolen apple ear pods to the area of Massachusetts Ave and Tremont St. On arrival, he observed an unknown white male in possession of his stolen property. This individual was described as a white/male, thin build, tattoo sleeved, tattoos on legs, blk. t-shirt, blk. shorts wearing a large blk./gray pattern bandana/face mask on a black bicycle. At that time, a check of the area was made for this individual with negative results. At approx.6:21pm, today's date, Officer observed an individual who resembled the party previously mentioned (pics attached) standing at Massachusetts Ave/Harrison Ave. This male was approached and identified as; XXX XX/XX/XXXXA NCIC/CJIS Inquiry was made on XXXshowing negative for warrant/s, (114) entries on his BOP. After such time, XXXwas sent on his way without incident. Belmont PD notified of encounter/identification and while doing so, informed that there were (6) reported car breaks in their town last night. As of this time, unknown suspect/s description/identity."
FC24002644,2024-06-24 20:20:00,LIVINGSTONE ST,BOSTON,2124,Observed,Reasonable Suspicion ,,,Male,,Not of Hispanic Origin,42.0,Unknown,,1,"About 8:20 pm, on Monday, 06/24/24, Officers stopped XXX, as a result of an FIOE encounter in front of XXX Livingstone Circle. While on random patrol in that area, Officers observed a male party at the intersection of Livingstone St and Blue Hill Ave. Officers paid particular attention to this male party because they observed the outline of what the believed to be a firearm on the male right pocket of his shorts. Furthermore, the weight of the item was so heavy that the pocket lining was being pulled down past the seam of the shorts. Officers are aware that this particular area has had in the past shots fired incidents, firearm arrests, and other incidents. In order to speak to the male party the Officers exited their cruiser and walked towards that party in question, later identified as XXX. When demanded to produce his license to carry a firearm, XXXjust stood there and was not able to respond. Officers again demanded his LTC, and he was not able to respond. Fearing that he did not have a proper LTC to carry what Officers believed to be a firearm in his right pocket, Officers frisked the right pocket, and confirmed that the object was in fact a firearm. For the time being Officers took out the firearm for a temporary safe keeping. As a result of XXXnot responding Officers detained him to further their investigation. At this particular time, people began forming around Officers. Due to Officers being outnumbered Officers placed XXXin handcuffs in order to detain him. Finally XXXresponded I have a license. Officers were able to obtain the license to carry, and confirmed that his license to carry was in fact active. Once this confirmation was made, Officers returned the firearm to XXXand he was explained why they spoke with him."
FC24002631,2024-06-24 21:33:00,SENATOR BOLLING CIR,BOSTON,2124,Stopped,Reasonable Suspicion ,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,21.0,Thin,,1,"YVSF Invest VK06 About 9:33 pm on Monday, June 24, 2024, Officers conducted a motor vehicle stop of Massachusetts registration XXX(Gray 2013 Nissan Rogue) for MGL C. 90-7 (Defective taillight) & MGL C.90-14B (Fail to signal) at the location of XXXSenator Bolling Circle, Mattapan. After observing said violations, Officers activated their blue lights and sirens. Officers noted that the vehicle had taken a prolonged period to pull over. As Officers approached the vehicle, the driver later identified asXXXabruptly placed his hands out the window causing additional concern. Officers then spoke with XXXand explained their reason for the stop. During this interaction, Officers observed that although the vehicle was running, there was no key within the ignition. Officers subsequently removed XXXfrom the vehicle and conducted a pat frisk for weapons which yielded no results. XXXwas confrontational throughout the duration of said traffic stop A written warning (citation XXXwas mailed to XXXfor said violations. FIO'd and released."
FC24002975,2024-06-25 00:45:00,,WEST ROXBURY,2132,Observed,Reasonable Suspicion ,Other Agency/Unit Notified,Passenger Car/ Automobile,,,,,,,0,"On 6/25/24 I was informed by a resident that approximately 0045 hours MA Reg XXXoccupied by three males parked on Cotuit St by Baker Street. The males exited and stood in the wooded area at the end of the street. The males then went back to the car, removed unknown item and left the area on foot. The vehicle remained parked until later the same day several males returned in MA Reg XXXand then both vehicles left the area. Records showed that on 6/25/24 about 0040 hours plate XXXwas run by approximately 14 Mass State Troopers. I contacted the MSP to pass on the information. I was informed the car had been wanted for Refusal To Stop. I left my information if they needed to contact me. I have attached a photo of one of the subjects."
FC24002635,2024-06-25 10:15:00,NEWCASTLE CT,ROXBURY,2118,Stopped,Intel,Body Worn Camera,,Male,White,Hispanic Origin,17.0,Thin,Light,0,"While on patrol in the Lenox area, due to a recent shots fired incident on Shawmut Ave and Kendall Street, Officers observed a male matching the description of the suspect in the shots fired incident walking on Camden Street towards Columbus Ave. Officers stopped the individual at Newcastle Ct at the Southwest Corridor. Detective O'Connor sent out picture of the suspect of the shots fired incident which showed a light skin black male with black dreads wearing a black hoodie, black pants, and white shoes. Officers observed a light skin black male who identified himself as XXXwith black dreads wearing a black hoodie, black shorts, and white shoes. XXXwas arrested on 05/02/24 for possession with a firearm refer to I242035278. It should be noted that XXXwas on an ankle monitor. Officers contacted Detective Lundbohm who responded and advised Officers to FIOE and release. FIOE for Intel. D205D (Brown/Mallers)"
FC24002637,2024-06-25 12:50:00,WASHINGTON ST,DORCHESTER,2121,Stopped,Reasonable Suspicion ,Body Worn Camera,,Female,White,Unknown,32.0,Thin,Light Brown,0,"About 12:50 pm, Tuesday, June 25, 2024, Officer D. Kennedy, assigned to the H435D, stopped XXX in the stairwell of XXXWashington St. Due to the high volume of drug use and trespassing in and around the building, XXXwas verbally trespassed from the residence. XXXwas released from the scene."
FC24002646,2024-06-25 17:17:00,TREMONT ST,BOSTON,2108,Encountered,Encounter,"Body Worn Camera, Homeless",,Male,White,Not of Hispanic Origin,35.0,Medium,Light,1,About 5:17pm Officers conducted a voluntary encounter at the Brewer Fountain. Officers Spoke with XXXand observed a red spring assisted knife in his waist band. XXXstated he had recently been released from Old Colony and was homeless. XXXsummonsed for the weapons violation.
FC24002662,2024-06-26 00:15:00,,ROXBURY,2119,Stopped,Reasonable Suspicion ,"Body Worn Camera, Juvenile",,Male,Black,Not of Hispanic Origin,13.0,,,1,"Officers stoppedXXX walking on Guild Row from Malcolm X Blvd in close proximity to a shooting scene (I242052295). XXXwas wearing a gray hooded sweatshirt and black jeans, similar to description given by a witness and refused to remove his left hand from the sweatshirt pocket. He was frisked for weapons to negative results. During the interaction XXXprotested being stopped stating that he was not dressed to do a shooting because he had ""no sheisty"" on. XXXprovided the false nameXXX"
