fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC25003653,2025-07-13 01:48:00,SCHOOL ST,BOSTON,2108,Stopped,Reasonable Suspicion,"Body Worn Camera, Homeless",,Female,White,Unknown,39.0,,,0,"At about 1:48 a.m. on Sunday 7/13/25, Officers Spellman and Scheele in the A202A responded to a radio call for Breaking and Entering in Progress at XXXWashington Street, Boston. Officers located the suspect (later identified as XXXin an alley off Washington Street between the Bank of America (at XXXWashington Street) and Walgreens (at XXXSchool Street). Officers observed that the alley (Harvard Place) was a private way. Officers observed that there was no breaking and entering. XXXinitially refused to identify herself and made bizarre and nonsensical statements. Officers eventually persuaded XXXto identify herself and found her to have no wants or warrants. XXXstated she was homeless and declined services. Officers informed XXXthat she was trespassing on private property and observed her walk away towards Milk Street. FIOE for intel."
FC25003651,2025-07-13 02:00:00,,DORCHESTER,2124,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,35.0,Medium,,1,"T/S for VALS (speed greater than reasonable) (window tints) of a black Mercedes 300 MA REG XXXat BHA/Harvard Operator: XXX(DOB: XX/XX/XXXX// O f/a) While stopped at a red light at Westview and Blue Hill Ave, Officers observed a black Mercedes with extremely dark window tints fly by officers going well over the 25mph speed limit. Officers activated their lights and sirens and the vehicle did not come to a complete stop until Blue Hill Ave and Harvard St. Upon approaching the vehicle, the operator did not roll down his window until Officers signaled him to do so. It should be noted the window tint was so dark Officers had 0 visibility inside the vehicle. Officers immediately observed a fanny pack on the passenger side seat and the operator to be nervously tapping his hand on his leg. Due to these observations an exit order was issued and the operator refused to exit the vehicle multiple times. The operator eventually complied with Officers and exited on his own and a pat frisk of his person and vehicle was conducted yielding negative results. Officers issued a written warning XXXfor the above vals. CG04A"
FC25003655,2025-07-13 02:26:00,,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,25.0,,,1,"About 2:26 AM on Sunday, 07/13/2025, Officers assigned to District B-3 conducted a traffic stop for tints (MGL 90/9D) and expired inspection sticker (MGL 90/20) in the area of Blue Hill Ave and Devon Street. Operator identified as XXX (DOB XX/XX/XXXXprior f/a). XXXwas cordial throughout the stop, however he repeatedly pointed out other vehicles that he believed were committing moving violations. Officers observed what appeared to be a wrapper protruding from the panel beneath the center console. Officers are aware that illicit substances and weapons, particularly firearms, are sometimes hidden within panels and an exit order was issued. Frisk of XXXand his vehicle yielded negative results, the wrapper was determined to be an empty package of marijuana. Written warning issued for tints, inspection sticker, and plate cover. C112A (Ashe/Parlon)"
FC25003654,2025-07-13 03:20:00,,DORCHESTER,2124,Stopped,Reasonable Suspicion,"Gang, Body Worn Camera, Shots Fired",Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,34.0,Thin,Medium Brown,1,"Officers responded to a SSA at XXXBallou Ave. While in the area officers observed a white 2024 Hyundai Tucson MD REG: XXXtrying to leave the area. Operator: XXX (DOB: XX/XX/XXXXPrior F/As, Assault to MurderXXX. As officers approached the vehicle, they observed the operator later identified as XXX. Officers observed Mr. XXXto be hunched over at the waist, wide eyed as officers were approaching the vehicle. When officers asked where Mr. XXXwas coming from, he became argumentative then stated that he was coming from his house. Officers on scene made the decision that an exit order was going to be conducted due to the following, him being in the area of a SSA, only vehicle coming from the area, and his significant history surrounding firearms. M/V and person pat frisked to no avail. FIO'd to associate XXXto M/V and in the area. CK02A (McPherson, Calabrese, O'Neill)"
FC25003663,2025-07-13 05:10:00,PARK ST,DORCHESTER,2124,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Unknown,,39.0,,,1,"@About 5:10 PM, Sunday, July 13, 2025, Office D. Kennedy (H445F), Officer Ruane/Officer Swanson (H104F) stopped the subject XXXat XXXPark St (Town Field Park) regarding a 911 call for a person with a gun (P250332697/252056703). XXXmatched the description given. Officer conducted pat frisk of XXXwhich yield findings of weapons. XXXwas released from scene. No weapons related charges on B.O.P."
FC25003662,2025-07-13 10:22:00,MASSACHUSETTS AVE,BOSTON,2118,Encountered,Reasonable Suspicion,Body Worn Camera,,Male,White,Hispanic Origin,56.0,Medium,,1,"Officers responded to a radio call for a person with a knife at XXXMassachusetts avenue. Dispatcher on channel 5 advised the officers that the caller stated that a female with brown hair has a knife. The caller did not want to give any more information, but requesting officers to respond. It should be noted that the caller did not answer to multiple call backs. On arrival, officers observed an individual identified as XXXormerly known asXXX (DOB XX/XX/XXXXwho lives at XXXMassachusetts avenue. XXXmatched the description that was given by the caller. XXXwas frisked and a pocket knife was recovered from a bag that XXXwas carrying at the time. Officers asked XXXif she had any contact with anyone and displayed the knife to which she stated ""no"". XXXstated that in the past she has been having issues with her downstairs neighbor. Prior to XXXstatements, officers observed her downstairs neighbor leaving the area. It should be noted that officers responded to prior 911 calls for a person with a knife and neighbor dispute for the above address. See incident numbers I252047087 and I242080135. CJIS Inquiry yielded negative to any warrants. XXXwas released from the scene."
FC25003664,2025-07-13 17:45:00,MASSACHUSETTS AVE & ALBANY ST,BOSTON,2118,Encountered,Probable Cause,"Homeless, Drugs",,Female,White,Not of Hispanic Origin,55.0,Thin,,0,"At about 5:45pm, on Sunday, 7/13/25, Officer Lajara (YD56) observed XXXslumped over in a wheelchair at the intersection of Mass Ave. & Albany Street, Boston. Ms. XXXwas observed attempting to smoke crack cocaine from a glass pipe. When approached by officers, she expressed frustration because the wind was preventing her from smoking. Ms. XXXwas advised to report to Woods Mullen's Safe & Sound Stabilization Unit for the night."
FC25003666,2025-07-13 18:00:00,,DORCHESTER,2121,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Hispanic Origin,17.0,,,1,"S/S of XXX (DOB: XX/XX/XXXXat Four Corners/Geneva train tracks. While patrolling the area of Washington St. Officers observed the subject (XXX) wearing a black t shirt and black sweatpants accompanied by another individual. As soon as the subject took notice of Officers presence, the subject grabbed and adjusted an object in his waistband. The subject then crossed the street away from his acquaintance and consistently looked back at officers monitoring their location. The Officers then conducted a u-turn to speak with the subject, and he immediately went down the Four Corners/Geneva train track staircase. Officers were able to catch up to the subject and conducted a pat frisk for weapons yielding negative results. Officers explained to the subject the reason for the stop, and he was released. C202F (Williams/Mulrean)"
FC25003665,2025-07-13 19:00:00,MASSACHUSETTS AVE & ALBANY ST,BOSTON,2118,Observed,Probable Cause,"Homeless, Drugs, Elderly",,Female,Unknown,Hispanic Origin,70.0,,,0,"At about 7:00pm, on Sunday, 7/13/25, Officer Lajara (YD56) observedXXXsleeping in a wheelchair at the intersection of Mass Ave & Albany Street. Ms. XXXwas observed sleeping in her wheelchair at the intersection of Mass Ave & Albany Street. She refused all voluntary services offered for her substance use and was advised to go to the Woods Mullen Shelter located at XXXMass Ave."
FC25003667,2025-07-13 20:46:00,CENTRE ST,JAMAICA PLAIN,2130,Stopped,Encounter,Body Worn Camera,,Male,White,Not of Hispanic Origin,23.0,Thin,Medium Brown,1,"At about 8:45 PM on Sunday, 07/13/2025, Officer Beard & Officer Asuncion in the JK01F were informed by Boston Housing Police of an individual that appeared to be concealing an object wrapped inside a black sweatshirt that Officers believed to be a firearm. Officers were able to identify the individual through the Boston Housing Police surveillance cameras that the individual wasXXX(DOB: XX/XX/XXXXOfficers are aware that XXXis trespassed from the Bromley Heath Housing Development. Assisting Units was the J690F/J691F(Maxwell/Swain) & J412F(Bradford). Officers approached XXXin the rear of XXXCentre Street who was sitting down, wearing white sneakers, grey sweatpants (multiple white stripes), white shirt, black sweatshirt. Officers pat frisked XXXwith negative results and informed him that he was trespassed from the development. The JK01F then searched the common areas such as the hallways, roof, and basement of the above address with negative results. From the help of Boston Housing Police and their surveillance cameras, Officers were able to observe XXXwalk across the street to Evelyn's Market XXXCentre St) and come back to XXXCentre Street before Officers encountered/friskedXXX. Body Warn Cameras activated. JK01 Beard/Asuncion"
FC25003913,2025-07-14 00:00:00,PARK STREET,BOSTON,2124,Observed,Encounter,,,Male,Black,Not of Hispanic Origin,42.0,,,0,"About 4:34pm on Monday July 14, Officer observed a suspect known to cause problems in the area on a moped. The suspect then left the area on the moped."
FC25003670,2025-07-14 00:02:00,ORLANDO ST,MATTAPAN,2126,Stopped,Probable Cause,"Body Worn Camera, Other Agency/Unit Notified",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,38.0,Average,Dark Brown,0,Officer while responding to a 911 call for Loud Music at XXXOrlando St observed MA REG XXXparked close to the curb cut to the driveway of XXXOrlando St. Also on scene were numerous individuals who were listening to loud music and drinking in public. Officer conducted a CJISWeb Inquiry on their department issued phone which showed MA REG XXXto be expired as of 09/30/2024. Officer made contact with the owner who was on scene and identified them asXXX (DOB XX/XX/XXXXXXX has an Active LTC and owns 2 firearms per the CJISWeb Inquiry. Based on the registration status XXX was allowed to get a personal tow for his vehicle back to his residence on Colonial Ave. MJS Towing responded and secured his vehicle. This address has seen significant incidents involving firearms including firearm arrests and shots fired incidents where ballistic evidence has been recovered over the last few months. The group on scene including XXX were cordial and held a conversation with the Officer. FIO completed for intel to associate XXX with the area. CG04A (Kennedy)
FC25003671,2025-07-14 03:14:00,STATE ST,BOSTON,2109,Encountered,Encounter,Body Worn Camera,,Male,Unknown,Not of Hispanic Origin,62.0,,,0,"At approximately 3:14 am on Monday, 07/14/25, Officers Petit-Maitre and Geneus were assigned to the A202A responded to a radio call for a B&E in Progress at XXXState Street, Boston, MA. Upon arrival, the officers encountered a white male who matched the description provided by dispatch. This individual was later identified as Mr. XXX (D.O.B: XX/XX/XXXXwho informed the officers on the scene that he was paid to monitor the status located in the center of the complex to prevent vandalism. Mr. XXXalso presented an active key access card confirming his employment at the location. The District A-1 Patrol Supervisor, Sgt. Wallace (A907) was notified, and several other units assisted at the scene. It is important to note that the 911 call originated directly to District A-1 from the building security company, reporting that someone appeared to be in the aforementioned location. A Field Interview (FIO) was also conducted, and Mr. XXXwas subsequently released."
FC25003674,2025-07-14 09:15:00,ORLEANS ST,EAST BOSTON,2128,Encountered,Encounter,"Homeless, Encampment Response, Body Worn Camera",,Male,White,Unknown,52.0,Thin,Medium,0,"About 9:15 A.M. on Monday, July 14, 2025, Officer Golden assigned to the G621D Unit, encountered a Homeless Encampment at XXXOrleans St., East Boston. District 7 Officers were made aware of complaints from the residents of XXXOrleans St. Complaints consisted of person(s) setting up an encampment at the above location and disposing of human waste in the immediate area. Officer Golden encountered a male, known to District 7 Officers, as XXX DOB XX/XX/XXXXSubject was sleeping on the Gove St. side of the building behind an emergency generator. Encampment contained a sleeping cot / lounge chair, a mattress, shopping cart, and personal effects. Officer Golden awakened the subject and advised him he need to vacate the property. Subject complied with Officer Golden's request. Officer Golden notified operations to contact Boston Public Works to remove furniture and property abandoned the location. Subject was negative for warrants."
FC25003680,2025-07-14 09:17:00,ALBANY ST,BOSTON,2118,Observed,Probable Cause,"Homeless, Drugs",,Male,White,Not of Hispanic Origin,61.0,Thin,Medium,0,"Officer observed XXX XX/XX/XXXXsmoking from a glass tube like pipe in front of XXXAlbany Street, Boston. XXXfirst attempted to openly light substance within the glass pipe but failed to do so because of a gust of wind. He then pulled his t-shirt over his head in order to block the wind and light the glass pipe. After the pipe was lit, he removed his head from the shirt and blew out a cloud of smoke. XXXwas unsteady on his feet as he walked off into the crowd nearby. He was last seen wearing a blue T-shirt and red short pants."
FC25003675,2025-07-14 11:30:00,,DORCHESTER,2124,Stopped,Probable Cause,Body Worn Camera,,Male,Black,Unknown,51.0,,,0,SS of XXXat Centre Ave and Dot Ave. Officers observed XXXopenly drinking a Natural Ice tall boy beer. A CJIS query was conducted which yielded negative results for warrants. XXXwas respectful throughout the interaction. XXXstated he frequents the Ashmont station area. A verbal warning for drinking in public was given. FIO'd for ID purposes. HK01D (E. Foley/Taylor)
FC25003688,2025-07-14 12:30:00,MASSACHUSETTS AVE & WASHINGTON ST,BOSTON,2118,Stopped,Probable Cause,"Body Worn Camera, Drugs",,Male,Black,Not of Hispanic Origin,38.0,Muscular,Medium,1,"Officers conducted a subject stop onXXX XX/XX/XXXXstemming from information regarding a drug investigation. Officers conducted a search of a black Nike backpack that was in Mr. XXXpossession, as well as his persons. Officers also conducted a CJIS inquiry of Mr. XXXwhich was negative for warrants. Officers did not recover any contraband from this search Officers did observe Mr. XXXto be in possession of numerous clothing items with ""TJ Maxx"" tags on them. His BOP includes: Poss F/As. robberies, ABDW, BEs, Indecent A/B, shoplifting D-4 CIT Van (Lonergan/Lerro/Dahill/Penella) and the D913 (Sgt. Stoddard)"
FC25003870,2025-07-14 13:05:00,,BOSTON,2118,Encountered,Encounter,Homeless,,Male,White,,49.0,Medium,Light,0,"About 1:10PM on Monday, July 21, 2025 Sgt Moscaritolo (Y914) was speaking with an individual on Reed St @ Melnea Cass Blvd Boston. Sgt Moscaritolo spoke with XXXwho stated that he’s newly homeless after getting out of South Bay Correctional Facility. Mr XXXwent on to state that this has been one of the few times he’s been out of work and he’s struggling. Mr XXXhad a swollen leg and was referred to XXXAlbany st for medical care. Sgt Moscaritolo made contact with XXX from the New Market BID regarding employment with her cleaning crew. An interview was set up for Tuesday, July 22, 2025 at 10AM for employment. Mr XXXstated that he drinks a couple beers a day but regularly attends the methadone clinic for services. Mr XXXexpressed interest in working for Public Works as well and will work towards that goal."
FC25003687,2025-07-14 14:15:00,WALDECK ST,DORCHESTER,2124,Stopped,Probable Cause,Body Worn Camera,,Female,White,Hispanic Origin,47.0,Thin,Light,0,"SS ofXXX (ADW/94c) at XXXWaldeck St. Officers have made numerous drug arrests at and around XXXWaldeck St and are aware there has been an uptick in community complaints of trespassing. Officers asked Ms. XXXif she lives at XXXWaldeck to which she stated she does not. Officers advised her she was trespassing (numerous signs posted). A CJIS query yielded negative warrants. Over the last several months, XXXhas appeared to frequent the Fields Corner area specifically areas known for the use and sale of drugs. XXXwas wearing red pants, a red tank top and a red hat with small white designs on it. XXXwas given a verbal warning and released. HK01D (E. Foley/Taylor)"
FC25003691,2025-07-14 16:45:00,,MATTAPAN,2126,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Not of Hispanic Origin,18.0,Medium,Medium Brown,0,"S/S of XXX (DOB: XX/XX/XXXXat Babson St and Crossman St. While patrolling the area of Babson St Officers observed who they knew to be XXX walking down Babson St towards Norfolk St wearing a black polo zip-up hoodie and black jeans. It also appeared as if XXXwas wearing one or more pairs of shorts underneath his jeans. At this time, it was 85 degrees outside with little to no wind and humid outside. Officers observed XXXto be adjusting an object in his waistband with his left hand and staring at Officers with a wide-eyed expression. Officers conducted a u-turn to speak with XXXwhen he started walking at a quicker pace and monitoring Officers location by looking back at Officers multiple times. When Officers pulled their cruiser up to XXXofficers could see XXXto be profusely sweating. Officers exited their cruiser and conducted a pat frisk for weapons yielding negative results. XXXwas hesitant to let Officers frisk him and was being uncooperative with Officers. C202F (Williams/Mulrean)"
FC25003694,2025-07-14 17:58:00,,ROXBURY,2119,Stopped,Reasonable Suspicion,Body Worn Camera,Suv (sport Utility Vehicle),Male,Black,Hispanic Origin,21.0,Medium,Medium Brown,0,"About 5:58 PM on Monday, 7/14/2025 Officers observed a male using a cellphone while driving in the area of Dudley Street and Vine Street. Officers performed a traffic stop of MA reg. XXX(2021 Toyota Highlander color gray) and observed the driver to be XXX (Prior F/A charge). Officers issued a written warning for hands free operation. BK02F (Gelinas/Gannon/Kadey)"
FC25003698,2025-07-14 19:00:00,,ROXBURY,2119,Stopped,Reasonable Suspicion,"Body Worn Camera, Gang",Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,31.0,Thin,,0,"About 7:05 PM on Monday, 7/14/2025 Officers observed a male operating FL reg. XXX(2024 Silver Hyundai SUV) while using his cellphone. The driver was identified asXXX(XXXXXX/ Prior F/A, activeXXX associate). Driver issued verbal warning for hands free operation. BK02F (Gannon/ Gelinas/ Kadey)"
FC25003700,2025-07-14 19:25:00,LESTON STREET,MATTAPAN,2126,Stopped,Probable Cause,Body Worn Camera,Large/ Heavy Truck,Female,Black,Unknown,61.0,,,0,"Officers responded to XXXLeston for a removal of an individual trespassing in the driveway / backyard of XXXLeston St. Upon arrival, Officers observed Arizona Reg XXX(U-haul box truck) backed into shared driveway of XXX& XXXLeston St and parked on the grass. Officers also observed multiple posted No Trespassing signs throughout the property. Officers encountered an unidentified adult black male and XXXDOB XX/XX/XXXXXXX was argumentative with Officers and stated that due to her property (XXX Blue Hill Ave) having a gate in the rear that the driveway was ""community property"" and that she had a right to access it. Officers advised both the male and XXX that they were trespassing and would be subject to arrest if they did not move their U-haul truck and leave the property. XXX was argumentative throughout the interaction and stated to Officers that they would lose their jobs over this. A MARK43 Inquiry of XXX shows her to be related to ActiveXXXssociates XXXXXX and XXXXXX. FIO completed to document Trespass warning and for further intel. C113F (Kennedy / R. Adams)"
FC25003699,2025-07-14 19:30:00,WASHINGTON ST,BOSTON,2109,Encountered,Encounter,Body Worn Camera,,Male,Black,Not of Hispanic Origin,28.0,Thin,Light Brown,0,"Officers were flagged down for investigate person at Walgreen on XXXWashington Street, Boston. Officers were flagged down by Walgreens security who stated there was a person with a knife in the store. Officers observed the suspect, later identified as XXX with a wooden stick in his hands. No Knife was found onXXX was first combative with officers but eventually gave officers identification. Walgreens security stated XXX has come into the store and has stolen items before, but could not provide officers with a report number. Officers removed XXX from the store FIO for documentation (Kalalmbokis/ Theodore)"
FC25003733,2025-07-14 19:48:00,DUDLEY ST,BOSTON,2119,Stopped,Reasonable Suspicion,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,36.0,Medium,,0,"About 07/14/25 at 7:48 pm, Officers stopped MA Reg XXXfor VALS (window tints) in front of XXXDudley St. Operating the motor vehicle was XXX XX/XX/XXXX(XXX - Prior F/A's & 94C). XXXstated that the vehicle was his girlfriends and that he was operating it. In the car was also his girlfriend and child. FIOE completed to place XXXin the vehicle. XXXgiven a verbal warning for the window tints."
FC25003703,2025-07-14 22:00:00,,BOSTON,2116,Stopped,Reasonable Suspicion,"Homeless, Body Worn Camera",,Male,White,Not of Hispanic Origin,46.0,Thin,,0,"Officers observed a male bent over, nodding off while standing outside the Chinatown T-Station directly next to a No Trespassing Sign. Officers identified the man as XXX (DOB XX/XX/XXXXOfficers informed him he could not hang out in the area and needed to move along which he did without incident. Officers encountered XXXagain about 30 minutes later nodding off and standing bent over at the waist with his head between his legs on Washington Street in front of a parking garage. XXXextensive BOP consists of numerous 94c offenses, shoplifting, trespassing, and larceny. FIOE completed to record interaction in area. A202F Ganss / McDonough"
FC25003725,2025-07-14 23:45:00,BEACON ST,BOSTON,2108,Encountered,Encounter,Homeless,,Male,White,Unknown,66.0,,,0,ENCOUNTERED XXXSLEEPING IN CONCESSION STAND AREA OF FROG POND AND HE WAS TRANSPORTED TO PINE ST
FC25003729,2025-07-15 00:00:00,SOUTHAMPTON ST,ROXBURY,2118,Stopped,Probable Cause,"Encampment Response, Homeless, Drugs, Body Worn Camera",,Male,Black,Not of Hispanic Origin,50.0,,,1,"Officers observed suspect XXX with glass pipe (w/ brown residue) in his hand. Suspect (XXX, upon noticing officers, turned his body and fled in opposite direction and dropped pipe. Stopped, ID'd, and searched based on PC (plain view of pipe). Officers found small amount of brown, powder-like substance in folded dollar bill located in suspect's sock (suspected to be heroin). No active warrants. Previous drug charges on the BOP. Officers seized and destroyed the substance. FIOE for intel. Pressley/Adams (F685F/F684F)"
FC25003719,2025-07-15 00:15:00,TREMONT ST,BOSTON,2108,Encountered,Encounter,Homeless,,Male,Black,Not of Hispanic Origin,33.0,Medium,Dark Brown,1,ENCOUNTERTED XXXINSIDE THE COMMON DK AND TRANSPORTED HIM TO TUFTS MEDICAL FOR ETOH
FC25003708,2025-07-15 00:40:00,,DORCHESTER,2121,Stopped,Probable Cause,"Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,29.0,Thin,,0,"12:40 AM T-Stop of NH REG XXXfor VALS (No headlights) at Blue Hill Ave/ Columbia Rd. Vehicle registered to XXX identified asXXX (multiple prior F/A's,XXX was calm and cordial throughout the duration of the stop. Accompanied by an unknown male passenger wearing a red MBTA uniform. FIO'd to associate with M/V. Verbal Warning Issued. C112A (Fawkes/Belanger)"
FC25003723,2025-07-15 00:40:00,,BOSTON,2116,Encountered,Encounter,Homeless,,Male,American Indian or Alaskan Native,Unknown,38.0,,,1,ENCOUNTERTED XXXPASSED OUT IN THE STREET WITH HEAD INJURY AND DK. REQUESTED EMS AND HE WAS TRANSPORTED TO TUFTS FOR ETOH/HEAD INJURY
FC25003709,2025-07-15 02:35:00,BEVERLY ST,BOSTON,2114,Stopped,Probable Cause,Body Worn Camera,,Male,White,Not of Hispanic Origin,33.0,,,1,"About 2:37am on July 15, 2025 Officers responded to a B&E at Courtyard Marriott at XXXBeverly Street, Boston. Officers arrestedXXXXX/XX/XXXXwho gave a false name. XXXhas a history of using multiple aliases and Social Security Numbers: * XXX * XXX XXXhad a lengthy BOP in New York for Breaking and Entering, with multiple B&E's mere days from each other. This is XXXfirst arrest in Massachusetts. XXXstated he was from Schenectady, New York."
FC25003713,2025-07-15 09:05:00,MASSACHUSETTS AVENUE,ROXBURY,2118,Encountered,Probable Cause,"Homeless, Drugs",,Male,White,Hispanic Origin,41.0,Thin,Light,0,"At about 9:05 a.m. on Tuesday, 7/15/2025, Officer Lajara (YD56) and Sgt. Moscaritolo (Y914), while on patrol in the Mass & Cass area, observedXXX, who had been the subject of a 911 call approximately 45 minutes earlier. Mr. XXXwas climbing over a banister at XXXMass Ave and moving his body uncontrollably, appearing to still be under the influence of an unknown substance. When approached by officers, Mr. XXXfled and ran into oncoming traffic. Officers eventually made contact with him in front of XXXMass Ave. He was still under the influence but appeared calmer. He refused voluntary services."
FC25003715,2025-07-15 09:08:00,SUMMER ST,BOSTON,2110,Observed,Intel,Homeless,,Male,Black,Unknown,36.0,,,0,"on a code 19 with DBA staff, encountered XXXsitting on the ground with his shoes off talking nonsense. Seemed to be in good spirits. Not homeless but lives in squalor and is a hoarder and his management is struggling with him."
FC25003737,2025-07-15 10:00:00,MASSACHUSETTS AVENUE,BOSTON,2118,Encountered,Probable Cause,"Drugs, Homeless",,Female,White,Hispanic Origin,37.0,,,0,"At about 10am, on Tuesday, 7/15/25 Officer Lajara (YD56) and Sgt. Moscaritolo (Y914) encountered Mass & Cass affiliate XXX in front of XXXMass Ave. Officers were previously informed that she has expressed interest in voluntary treatment in Florida, however those plans fell through. Officer Lajara offered to connect Ms.XXX with local voluntary treatment options, but she declined all services."
FC25003714,2025-07-15 12:45:00,ALBANY ST,BOSTON,2118,Stopped,Encounter,Body Worn Camera,,Female,White,Not of Hispanic Origin,43.0,Thin,Light,0,"About 12:15 PM on Tuesday 07/15/2025 Officers observed a female in the area of Mass and Cass matching the description for an ID wanted sent out via email by District 4 Detective. Officers know the female from encounters in the area to XX/XX/XXXX Officers observed XXXto be wearing a black head wrap, black tank top, sweatpants, white sneakers and red backpack. Officers approached her outside the Shapiro Building at BMC hospital. Officers called her by her first name XXXto which she responded ""What?"". After this brief encounter XXXquickly walked through the driveway of the Shapiro Building in the direction of E Concord St. Officers BWC activated during encounter. D-4 CIT Van (Lerro/Urso)"
FC25003728,2025-07-15 12:45:00,BAIRD ST,DORCHESTER,2124,Stopped,Reasonable Suspicion,Body Worn Camera,"Light truck (van, mini-van, pick-up, sport utility",Male,Unknown,Unknown,39.0,,,0,"Officers were aware of a BOLO in relation to a robbery incident for a white ""Max Ride"" transport van being operated by a black male, 5'11, medium build, 38-40 years old, with dreadlocks. A possible vehicle, MA:XXXwas located unoccupied in the area of XXXBlue Hill Ave. Officers later observed MA: XXX(2008 Honda Accord, black) pull in front of the van and a short time later, an individual matching the suspect's description from the robbery exited the Honda, entered the van, and began driving away. The van was later stopped on Baird Street and the driver was identified as XXXstated he ""knew what this was about"" and made references to the incident in question. The C804 (Det. Goggin) was notified and the suspect was FIO'd and released. Adams, Black, Murphy, Pierre"
FC25003734,2025-07-15 16:30:00,SUDBURY ST,BOSTON,2114,Observed,Intel,Body Worn Camera,,Male,White,Not of Hispanic Origin,45.0,,,0,"About 4:00PM Sgt Dorris effected an arrest of XXX XX/XX/XXXXon Sudbury Street for failure to submit. See I252057340. XXXwas placed in the holding Cell of A-1 waiting for a transport to Nashua Street. Officer conducted a search incident to an arrest of XXXinside the holding cell. Property was removed from his person prior to transport. Officer removed 2 separate 1% medallions from XXXOn the Medallions were XXX. XXXhas an extensive BOP in Florida and Rhode Island including ABDW intent to kill (X3), Aggravated assault, ABDW, and A&B209A. Prior address in Woonsocket Rhode Island. Moments after 2 individuals from the car stop entered the lobby requesting information on XXXOfficers advised them of the protocol he must go through before bail. One of the individuals stated he was XXXson but refused to provide a name to officers. Both individuals were wearing black shirts with XXX insignia throughout. Additionally, they had XXX on their necks. Both parties left the station without incident. Around 6:00PM officers observed the same group from the station hanging around the area of Washington and Bromfield Street. a group of about 5 wearing XXXentered the Lids shortly then left towards the DTX area. Lids employees stated the group entered the store requesting to make ""Fuck Boston Police"" hats. Lids advised the group they will not make them. The group left without incident. FIO for intel Entwistle/Hiltunen"
FC25003754,2025-07-15 18:00:00,MASSACHUSETTS AVE & ALBANY ST,BOSTON,2118,Observed,Intel,"Drugs, Homeless",,Male,Black,Not of Hispanic Origin,41.0,Thin,Medium Brown,0,"About 8:00 PM, on 07/15/25, Officer Guzman while on patrol in the Mass & Cass area, observed XXX XX/XX/XXXXwho appeared to be engaged in self-dialogue, disoriented, disheveled, and possibly under the influence of an unknown substance. Officer will move forward with a Section 35. YD04 (Guzman)"
FC25003761,2025-07-15 19:45:00,SUMMER ST,BOSTON,2110,Stopped,Encounter,Homeless,,Unknown,Black,Unknown,26.0,,,0,"Sgt Gero responded to a 911 call for an extremely intoxicated female being disruptive in the DTX area. on arrival encountered suspect XXXextremely intoxicated and combative. she refused any medical assistance or transportation to a shelter or detox. an unknown male friend agreed to assist her to the train station to leave the area. suspect XXXappeared to be homeless and lacked proper self care, had soiled clothes and was unable to walk without assistance."
FC25003732,2025-07-15 20:45:00,HUNTINGTON AVENUE,BOSTON,2116,Stopped,Probable Cause,Homeless,,Male,Black,Not of Hispanic Origin,42.0,Medium,Dark,0,"R/C for investigate person at the Westin Copley Hotel. Hotel security wanted male party trespassed from their property/garage. Security stated that the man, XXX had stolen from the property in the past and was seen on today's date in their garage. Officers verbally trespassed XXXin the presence of hotel security, which XXXacknowledged. Kearney (D425F)"
FC25003742,2025-07-16 00:00:00,CHARLES STREET,BOSTON,2116,Encountered,Encounter,Homeless,,Male,Black,Not of Hispanic Origin,32.0,,,0,ENCOUNTERED XXXSLEEPING ON A BENCH INSIDE THE PUBLIC GARDENS AND TRANSPORTED HIM TO PINE ST
FC25003762,2025-07-16 00:00:00,,BOSTON,2118,Observed,Intel,Gang,,Male,Black,Not of Hispanic Origin,25.0,Thin,Medium Brown,0,"Officers were patrolling the area of ""Mass and Cass"" when they observed XXX (active XXX) at the intersection of Massachusetts Ave and Harrison Ave. brown was wearing a white tank top shirt, black pants with a cross body style bag riding an electric motorized scooter. When XXXobserved the officers he quickly left the area. XXXhas been seen in the ""Mass & Cass"" area on several occasions over the last month. XXXhas several firearm violations, assaults and narcotic distribution offense on the BOP. FIO for INTEL Crowley, McDonough, Dauber & SGT. Stoddard"
