fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC24000991,2024-03-05 01:08:00,W CEDAR ST & PINCKNEY ST,BOSTON,2114,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Not of Hispanic Origin,34.0,Thin,,1,"About 1:08am on Monday 03/05/24 officer Entwistle and Rooney in the A103a observed a suspicious male walking in the area of Pickney Street and West Cedar Street, Beacon Hill. Officers have been plagued with breaking and entering and theft calls in the area. Officers exited the cruiser and asked if the male individual would like to speak with police. The male agreed. Officers made contact with XXX. After a cjis inquiry officers discovered a recent firearm charge on his BOP that XXXwas convicted of. There were numerous B&E and theft charges as well. XXXis a white male with scruffy black facial hair, black hair, and medium height. He was wearing a black winter jacket with a gray sweatshirt, blue jeans and black shoes. He was carrying a black fanny pack, gray back pack and a white CVS plastic bag. Officer Rooney observed a long cylinder object in XXXfront jacket pocket. The object appeared to be in the shape of a knife. Officers conducted a frisk for weapons. XXXwas carrying numerous drug paraphernalia, such as needles and crack pipes. Officers did not recover any weapons. XXXstated he was heading to MGH however stated he recently came from CVS which was closer to the hospital. Officers believed XXXwas lying. Warrant checks were negative. XXXwas released without incident. FIO'd for intel and to tie XXXin the area. BWC recorded. A103a (Entwistle and Rooney)"
FC24000992,2024-03-05 09:30:00,,BOSTON,2118,Stopped,Probable Cause,"Homeless, Drugs, Body Worn Camera",,Male,White,Not of Hispanic Origin,40.0,Heavy,,1,Officers on directed patrol in the area of Mass and Cass observedXXX manipulating what appeared to be a p/b of narcotics at the corner of the intersection. XXXobserved Officers and appeared to become nervous and began to walk away. Officers made contact with XXXand advised him of their observations. XXXclaimed the narcotics were fake and had discarded them. Officers searched XXXand the area he had been loitering and did not discover any narcotics. Negative for warrants. FIO'd and released. BWC activated. D203D (McDonough/Dowling)
FC24001000,2024-03-05 17:40:00,CENTRAL AVE,MILTON,0,Stopped,Reasonable Suspicion ,,Suv (sport Utility Vehicle),Female,White,Not of Hispanic Origin,31.0,,,1,"Under the direction of S/D. Champagnie, members of the Drug Control Unit detailed to District B3, were in the area of Fessenden St, Mattapan, mA, conducting a drug investigation. On Tuesday March 05, 2024 at about 05:40 PM, Officer Leon observed Mass Reg XXXarrive in the area and park. Within a few minutes the Officer an unknown Hispanic male arrive on foot from Norfolk St and enter the front passenger side of said M/V. Said M/V then proceeded to leave the area and turned onto Norfolk St towards Babson St. Said M/V was then observed pulling over on Norfolk St right before Babson St and said male exiting said M/V and begin to walk away. Officers believed a street level drug transaction had just occurred and maintained surveillance of said M/V. With the assistance of the CK01F unit (PO.'s Turner and Coyne), said M/V was stopped in the area of Central Av in Milton, MA. Officer Leon identified himself to the driver of said M/V and explained to her the reason for the stop and the Officers observations. The operator of said M/V identified herself as one,XXX (DOB XX/XX/XXXXXXX informed the Officers she had met with a male who worked for her boyfriend a few weeks back and owed him $800.00 dollars US currency. XXX informed the Officers she did not known why she picked him up and dropped him off around the corner. A pat frisk of XXX's M/V and her persons was conducted for any drugs or weapons to no avail. The B103F assisted with threshold and XXX's persons pat frisk was conducted by PO. Myers. XXX was released from the scene. This investigation is still on-going."
FC24001086,2024-03-07 20:57:00,GENEVA AVE,DORCHESTER,2122,Stopped,Reasonable Suspicion ,Drugs,,Male,Black,Not of Hispanic Origin,44.0,Obese,,1,"Officer's stopped XXX pursuant to an ongoing C11 DCU drug investigation. XXXimmediately put his hand in his jacket pocket when he observed officers approaching. Officer's pat frisked XXXwhich resulted in the discovery of Class A,B,D drugs packaged for sale. XXXwas also found to be in possession of 49 packs of Newport cigarettes. The suspect (XXX) is to be charged with the following crimes: Ch.94C/s.32 Drug, Possess to Distribute Class A Ch94C/s.32A Drug, Possess to Distribute Class B Ch.94C/s.32C Drug, Possess to Distribute Class D Ch.94C/s.32E Cocaine, Trafficking in 18 Grams or More, Less Than 36 Grams Ch.64C/s.10 Cigarettes, Sell Without License HK01F (Mulvey/Millane) V951 (Griffen)"
FC24001113,2024-03-11 00:00:00,,SOUTH BOSTON,2127,Stopped,Reasonable Suspicion ,Drugs,,Male,Black,,35.0,,,1,"On March 11, 2024, members of the C6/DCU, under the direct supervision of Sgt. Det. Charbonnier were conducting a drug investigation in the McCormick Housing Development. During this time, Sgt. Det. Charbonnier observed a blue Honda SUV partially pull over on Logan Way. Sgt. Det. Charbonnier then observed an unknown male walk and enter in the rear passenger seat of the Honda. Moments later, the male then exited the Honda and entered into a building as the Honda drove away. As the unknown male exited the Honda, Sgt. Det. Charbonnier could now observed a plastic bag protruding from the front of his pants. Officers did believe that a street level drug transaction had transpired at this time. Officers stopped the Honda for further investigation. Officers spoke with XXX, who stated he went to talk to his brother. Officers inquired what his brother's name was but was hesitant and did not initially know his name. Officers then asked what his brother looked like which he could not give a description at the time. Officers then asked him to exit the vehicle and conducted a search. Officers advised him that they would document the stop and he was allowed to vacate the area. He then began yelling at the Officers stating, ""You stopped me because I'm black"". He then demanded Officers to provide their Badge #'s, which they did. He then vacated the area."
FC24001149,2024-03-12 00:00:00,HARRISON AVE,BOSTON,2118,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,Black,Unknown,39.0,Medium,Medium,1,"Officers were traveling on Mass Ave approaching the red traffic light at the intersection of Harrison Ave. While stopped at the red traffic light, officers observed two males at the corner engage in what appeared to be a hand to hand transaction. The first male, later identified asXXX, handed an item to the second male who immediately upon seeing the officers placed the item in his mouth. The officers then observed XXXattempt to leave the area on an electric scooter. The officers caught up to XXXand attempted to stop him at which time XXXignored officers requests and began to flee. Officers then observed XXXto stop on the scooter, put an unknown item in his mouth and drink from a water bottle and then throw the water bottle on the ground. Officers were able to stop XXXin front of XXXHarrison Ave. XXXdenied swallowing anything and stated he fled because he thought he had a warrant. XXXhas open drug related offenses on his bop. XXXwas later released."
FC24001129,2024-03-12 10:29:00,ALBANY ST,BOSTON,2118,Stopped,Probable Cause,Drugs,,Male,Black,Not of Hispanic Origin,30.0,Muscular,Medium Brown,0,"Officers observed the suspect XXX openly smoking crack cocaine out of a pipe in front of XXXAlbany St. The suspect was stopped. Checked for wants/warrants met with negative results. It is believed XXXis one of the many crack dealers who hang out in front of XXXAlbany. XXXis constantly loitering in the area, not seeking any of the many services offered in the area. He is often seen huddled in corners throughout the area with known drug users. When officers informed XXXthey believed he was selling crack down in the area he stated, ""try to catch me."" DK01D Linnane/Mathewson"
FC24001132,2024-03-12 11:27:00,ALBANY ST,BOSTON,2118,Stopped,Probable Cause,Drugs,,Male,Black,Not of Hispanic Origin,30.0,Muscular,Medium Brown,1,Officers stopped XXX who was once again smoking crack in public in a crowded area. Officers searched XXXfor additionally narcotics met with negative results. XXXdid have several empty plastic bags consistent with the illegal drug trade. XXXwas once again told to not smoke crack in public. DK01D Linnane/Mathewson.
FC24001151,2024-03-13 21:15:00,FLAHERTY WAY,SOUTH BOSTON,2127,Stopped,Reasonable Suspicion ,"Juvenile, Body Worn Camera",,Male,Black,Unknown,17.0,,,1,"Officers stopped XXXoutside of XXXFlaherty Way, South Boston. Officers are aware of an ongoing investigation for several robberies in the D St Development area (I242017877, I242016856, I242015643). Officers are also aware of an ID wanted distributed on 03/04/2024 by Detective Delarosa (F807) depicting an outstanding light skin male suspect with medium length black dreads, black bubble vest, black sweatshirt, grey sweatpants, yellow and red sneakers. On today's date, Officers while on random patrol in the D St Development area observed a light skin black male with medium length dreads wearing a black cap, black bubble jacket, black sweatpants, black and white Nike sweatpants with a black fanny pack standing on the corner of Flaherty Way and Joyce Hayes Way. Officers observed this male appear to hand something to another unknown male and both parties part ways. Officers then observed the male, who would be identified as XXXproceed to XXXFlaherty Way and wait outside the main door. XXXthen made contact with an unknown female and appeared to hand her something in the doorway. At this point, officers believed XXXto be engaging in hand to hand drug transactions. Officers stopped XXXoutside of XXXFlaherty and observed him to be in possession of a scale and individually packaged bags of marijuana. Officers did not observe any currency on XXXperson. XXXwas returned to his home at XXXFlaherty Way, Apt XXXto his grandmother's care. C6 Detectives notified. FK01F (Burke/Fullam)"
FC24001201,2024-03-14 21:00:00,,DORCHESTER,2125,Stopped,Reasonable Suspicion ,"Gang, Gun",Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,24.0,Thin,Light Brown,1,"On 03/14/2024, TS MA REG XXXintersection of Bird St and Virginia St for speeding (90/17). Once officers arrived at the operators window to address the violation, operator took off at a high rate of speed. Vehicle was located abandoned on Baker St. Officers located the suspect,XXX (Active BBMG/GMZ - Prior guilty F/A, open 94C) shortly after. In addition, officers located a loaded firearm and several different types of packages narcotics in his flight path. XXXwas charged accordingly. Kovaleski/Kadey"
FC24001179,2024-03-15 00:00:00,MASSACHUSETTS AVE & ALBANY ST,BOSTON,2118,Stopped,Probable Cause,Drugs,,Female,White,Not of Hispanic Origin,36.0,,,0,Members of the Area D-4 DCU were conducting observations of drug activity around the Mass Ave/Albany st. area when Officers observed a female later identified as XXXconduct a hand-to-hand transaction with another Unk black male at XXXMass Ave. Officers observed XXXhand an individual money and then the individual placed an item in her hand. XXXleft the area and stopped around the corner on Albany St. Officers approached XXXand identified themselves as Boston Police Officers. XXXhad a crack pipe in her hand and freely admitted to officers she already smoked the drugs she bought off the other individual. Officers removed a glass crack pipe that was warm to the tough from her hand. Ms. XXXwas advised to leave the area and not return to the group that she was malingering with earlier.
FC24001313,2024-03-19 10:44:00,DUDLEY ST,ROXBURY,2119,Stopped,Probable Cause,"Body Worn Camera, Gang, Drugs, Gun",,Male,Black,Unknown,28.0,Medium,Medium Brown,1,"SS at XXXDudley Street, Roxbury XXX(DOB: XX/XX/XXXXActive Lenox, Open Trafficking, Prior F/A XXXwas detained regarding a BOLO produced by the MSP 30 mins prior for failing to stop on 93 South in MA REG: XXX MV was located in front of XXXDudley Street Medium sized p/b of narcotics were recovered from XXXright hand in plain view. 34 pills of prescription medication and 6 rounds of live ammunition was recovered from MV during an inventory search. XXXwas placed under arrest and charged accordingly. Kadey"
FC24001226,2024-03-19 19:03:00,MASSACHUSETTS AVE,BOSTON,2118,Stopped,Probable Cause,"Body Worn Camera, Drugs",,Male,White,Hispanic Origin,43.0,Medium,Medium Brown,0,"Officers conducted a Subject Stop of XXX under a no trespassing sign at XXXMassachusetts Ave. Officers are aware of community complaints regarding ongoing issues in the surrounding area. Officers observedXXX to be holding a needle and to be ingesting drugs. Officers conducted a CJIS Inquiry which was negative for warrants. BOP includes previous 94c, Armed Robbery, ABDW, VALs, B&E, Rec Stolen Prop.XXX stated he now lives in Cambridge and was advised to refrain from trespassing in the area. FIO'd and released. BWC activated DK01F (McDonough/Crowley) D205F (Mulrean/Williams)"
FC24001227,2024-03-19 19:20:00,TREMONT ST,BOSTON,2111,Stopped,Probable Cause,Body Worn Camera,,Male,Black,Not of Hispanic Origin,19.0,,,0,"About 7:20pm on 03/19/2024 while responding to a separate call at XXXTremont Street, Boston, Officers observed a SuspectXXX drinking a ""Fireball"" alcohol bottle. Officers stopped the Suspect and informed him that drinking alcohol in public was a violation of a City Ordinance. A CJIS inquiry revealed a juvenile record for Armed Robbery, ABDW, and conspiracy to violate drug laws. The Suspect stated he was in this area because he ""just smokes crack"""
FC24001423,2024-03-30 17:39:00,,BOSTON,2124,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,28.0,Thin,,1,T/S for VALS ( 90/7) of MA REG XXX(Silver 2010 Mercedes E-Class) at the intersection of Washington Street and Regina Road. Driver and sole occupant identified as XXX(Multiple Prior F/A offenses on BOP) Officers observed loose marijuana in the center console and a fanny pack on XXXlap. Frisk of vehicle and XXXperson yielded negative results for any items of evidentiary value. FIO to associate XXXto M/V H102F (Garvey/Clark)
FC24001446,2024-04-01 17:30:00,,MATTAPAN,2126,Stopped,Probable Cause,Drugs,,Male,Black,,62.0,,,1,"Under the direction of S/D. Champagnie, members of the Drug Control Unit detailed to District B3, were in the area of Blue Hill Av and Morton St, Mattapan, MA, conducting a drug investigation. As a result of this investigation, members of the B3 DCU, did stop one, XXXDOB XX/XX/XXXXknown to the Officers from prior drug investigations), after observing XXXmeeting with several people in and around the area. As a result of this threshold inquiry, XXXhanded over the Officers five medium clear plastic bags containing a green leafy substance believed to be marijuana from his persons. XXXwas also found to have a large amount of US currency on his persons. XXXwas given back the five P/B's of marijuana along with the large amount of US currency, back and released from the scene."
FC24001571,2024-04-09 00:00:00,,BOSTON,2124,Stopped,Encounter,Body Worn Camera,Passenger Car/ Automobile,Male,Black,,19.0,Thin,Dark Brown,0,Officers were investigating an illegally parked vehicle at Washington St and Torrey St. MA Reg XXXAs officers positioned their cruiser behind that vehicle four individuals exited and walked towards XXXWashington St. Officers immediately recognized the operator asXXX who became belligerent with officers and when asked to move his car from the middle of the street gave officers the middle finger and continued to walk into XXXWashington St. ignoring officers request. XXXwas observed actively smoking marijuana as he exited his vehicle. After several minutes XXXcame back outside and began berating officers then got back into his vehicle and sped off at a high rate of speed up Torrey St eventually coming to stop at Torrey St and Wentworth St. Officers issued XXXa citation for his offenses.
FC24001592,2024-04-10 19:15:00,,MATTAPAN,2126,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,23.0,,,1,"T stop of a 2011 Hyundai Sonata XXXin the area of Evelyn St andXXX for tints, should be noted the sides were heavily tinted while the back was not. Officers originally observed the vehicle idling in the area ofXXX and Babson St. Officers took note that the registered owner was XXX who they knew to be present for the F/A arrest of XXXassociate XXXand that the arrest took place in this car. Officers were also aware that the BRIC disseminated a BRIC Flair regarding XXXassociate XXX taunting XXX. XXX has been closely aligned with bothXXX andXXX who are enemies with XXX Officers now observed the vehicle to leave its place travel the opposite way of officers last direction and then immediately re pull over after officers began to travel back towards the vehicle. Officers conducted a traffic stop and upon reaching the drivers window officers observed the sole occupant to be the registered owner. XXXwas visibly sweating and his hands were shaking. XXXwas removed from the vehicle and frisked for weapons with negative results. Frisk did reveal a back pack with a small amount of marijuana and plastic bags. XXXwas released and given a verbal warning for the tints. XXXwas compliant throughout the stop and told officers he is childhood friends with XXXbut doesn't do the gang stuff. Coyne/Turner"
FC24001598,2024-04-11 13:46:00,GLENWAY ST,BOSTON,2121,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,Black,Hispanic Origin,22.0,Medium,,1,T/S for Vals at XXXGlenway St of MA REG XXXfor (90/9D). Operator/ Owner:XXX (no bop) Officers spoke with XXXand observed a backpack on the front seat with a large plastic bag of Marijuana tucked into the side pocket. XXXthen denied any weapons within the vehicle after officers observed a large folding knife and a large bulge along the front of his waistline. XXXand the vehicle frisked to no avail. Verbal warning given. Cox / Meaney
FC24001656,2024-04-16 08:15:00,W NEWTON ST,BOSTON,2116,Stopped,Probable Cause,"Warrant Arrest, Body Worn Camera",,Male,White,Not of Hispanic Origin,37.0,Thin,Light,1,"Officers observed the suspect XXX sitting on the steps of XXXWest Newton St. Officers are very familiar with this address as a known drug house on the district. Just speaking with the suspect officers observed several males walking out of the apartment. XXXwas identified and placed under arrest for 4 felony warrants. Upon speaking further with XXXhe stated he came by the address to sell suboxone so he could buy a train ticket home. XXXdid have suboxone with a prescriptions on his person. Officers asked how he found out about this particular address and he stated he met some one on Mass Ave, who then told him about the address. DK01D Linnane/Mathewson"
FC24001671,2024-04-17 09:20:00,,BOSTON,2118,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Not of Hispanic Origin,36.0,Medium,,0,"Officers received a radio call for a male possibly doing drugs in the public alley XXX Officers are very familiar with this alley and the recent uptick of drug use in the alley. Officers observed XXX tucked in behind a electrical box trying to conceal himself from public view. Officers spoke with XXXwho stated he was just trying to relax and put on some weight, as he was drinking a gallon of milk. XXXstated he stays at Pine St Inn and wonders around during the day. XXXwas checked for wants/warrants met with negative results and told to stay out of the alley. DK01D Linnane/Mathewson."
FC24001687,2024-04-18 17:00:00,TREMONT ST,BOSTON,2111,Stopped,Probable Cause,"Juvenile, Drugs",,Male,Black,,17.0,Heavy,Light,1,"Officers stopped XXXDOB XX/XX/XXXX- ABDW BB Gun out of Middlesex Juvenile - trespassing inside the MBTA Park Street Station exit stairwell in front of XXXTremont St with a large group of known drug users. Officers stopped XXXlast week trespassing on the front steps to St. Paul's Church (XXXTremont Street), explained the Massachusetts trespassing law to him, and released him with a warning. Today, as Officers stopped the group trespassing inside the MBTA Park Street Station exit stairwell, XXXattempted to flee by running down the ""upward-moving"" escalator and into Park Street Station. Officers were able to stop him. XXXadmitted to having marijuana on his person. Officers did locate a plastic bag inside his fanny pack with crack cocaine residue inside. XXXstated the plastic bag was not his and did not know where it came from. When Officers asked if he was storing any additional drugs in-between his glutes, he immediately reached inside the rear of his pants and returned with a handful of feces. Officers assisted XXXin cleaning his hands, ensured he did not require EMS for a medical condition, and released him with another trespassing warning. XXXstated he would return immediately to his home in Sommerville. FIOE'd to associate XXXto Tremont St. Ostholthoff/McCullough (AK15F)"
FC24001720,2024-04-20 18:34:00,,BOSTON,2119,Stopped,Probable Cause,"Homeless, Drugs, Body Worn Camera",,Female,White,Unknown,40.0,Thin,Light,1,"While conducting patrol in the area of Mass Ave/Albany St, officers observed a female, identified asXXX (DOB XX/XX/XXXXsmoking crack cocaine at the Mass/Albany bus stop. Officers have had multiple interactions with XXXas she frequents the Mass/Cass area. XXXimmediately stated she was having a medical emergency and due to the circumstances, officers walked her to BMC ED."
FC24001772,2024-04-24 14:35:00,,ROXBURY,2118,Stopped,Probable Cause,Body Worn Camera,,Male,Black,Not of Hispanic Origin,40.0,Medium,Light Brown,0,"About 2:35pm on Wednesday, 04/24/24, Officers Williams and Mulrean in the D101D observed a male (XXX) on Trask St and Harrison Ave holding tools (needles) that are commonly used to ingest narcotics. Officers stopped XXXand conducted a CJIS inquiry yielding negative results for warrants. XXXstated he did not have any narcotics left on his person and willingly emptied his pockets. FIOd and released for intel."
FC24001857,2024-04-26 14:27:00,HARRISON AVE,BOSTON,2115,Stopped,Probable Cause,Drugs,,Male,Black,Not of Hispanic Origin,38.0,Thin,Medium,1,"On 4/26/2024 members of the Area D-4 DCU (O'Donnell/Vilvalex) under the supervision of S/D Browning conducted a stop/FIO on XXX DOB XX/XX/XXXXat Mass Ave/Huntington Ave (Symphony green line station) While on directed patrol for drug activity officers encountered XXXat the Mass Ave T station and subsequently stopped him at the Symphony green line station platform to conduct the FIO. After confirming XXXidentity, he was released. At the time of the stop, XXXwas wearing a Blue Boston Red Sox jacket with the logo on the left chest, grey hoodie underneath, green camouflage balaclava covering his face, Black pants and grey sneakers. Photos of XXXat the time of the stop were downloaded and attached to this report."
FC24001801,2024-04-27 12:39:00,MASSACHUSETTS AVE,BOSTON,2118,Stopped,Encounter,"Homeless, Body Worn Camera, Drugs",,Female,White,Unknown,26.0,,,0,"During the arrest of XXX, Officers attempted to identify the female party who was present with him trespassing on the steps of XXXMassachusetts Ave. After several attempts, Officers were able to identify XXX XX/XX/XXXXXX is currently homeless and appeared heavily intoxicated from an unknown substance. XXXprovided the alias of XXX XX/XX/XXXXXXXstated she has dealt with Boston DCU and there is a restricted report in Mark 43 for a similar named individual [different DOB] with an address of where XXXhas history. FIO for intel. Doolan (D435D)"
FC24001810,2024-04-27 18:24:00,SUMNER ST,EAST BOSTON,2128,Stopped,Reasonable Suspicion ,Body Worn Camera,,Male,White,Hispanic Origin,45.0,Medium,Light,1,"Saturday 04/27/2024 Officer assigned to GT55F on sited an unknown male party who appeared to be under the influence of narcotics in Maverick Square harassing passerby's. Officer exited marked cruiser to inquire with an unknown female what the male party was saying to her. She stated she couldn't hear because her headphones were in. A vehicle then stopped and a female front seat passenger pointed to the same male party stating that, ""he just was holding a knife in his hand."" Officer immediately approached and conducted a pat frisk of said male removing a metal pipe from his waistline. Officer detained male later identified as XX/XX/XXXXplacing him in handcuffs. Additionally an orange box cutter was removed from pants pocket of XXX No victims of a crime approached or called 911. CJIS check conducted revealing negative for warrants, party was released. XXXhas 86 adult arraignments on BOP to include A&B DW ""metal pipe"", Kidnapping, Indecent A&B, Armed robbery, Threats to murder, B&E's and various 94C charges"
FC24001814,2024-04-28 17:03:00,,ROXBURY,2118,Stopped,Probable Cause,Body Worn Camera,,Male,White,Hispanic Origin,36.0,Medium,Medium Brown,0,Officers conducted a suspect stop on a known individual who was trespassing on the Hilton Hotel property (at XXXMass AVE). Officers observed the individual standing with several different groups of addicts throughout the day. During the interaction the suspect remained conformation the whole time with officers. The suspect was ID as XXXis a known drug dealer and has been stopped officers for a robbery in the past. CJIS inquiry revealed XXX had no outstanding warrants at this time. XXX currently has (4) open case one being for Distribution of Class A out of Suffolk Superior Court. XXX was FIOed and released from the scene. D203F (Crowley & Mallers)
FC24001886,2024-05-02 11:00:00,MORSE ST,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,,Male,Black,Hispanic Origin,41.0,Thin,Medium,0,"Officer D. Kennedy (H64XXXD), while on Code 19 at Washington St and Erie St (P240216572), observed a male identified as XXX to be in the rear of XXX Morse St (P24021658XXX). XXXsaid he was homeless and did not live in the building. XXXhad a clear plastic bag with needles inside. Due to the community complaints of unwanted guests on the property, XXXwas verbally trespassed and escorted off the property. Warrants checked to no avail. BWC was activated. It should be noted that XXXcleaned the area and was respectful and complied."
FC24001920,2024-05-04 18:03:00,,DORCHESTER,2125,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,White,Not of Hispanic Origin,64.0,Medium,Light,1,"About 1803 hours on May 4th, 2024, Sgt. Det. DeVito stopped a gray Toyota Camry XXXin the area of Brook Ave/W Cottage St to conduct a drug investigation. Prior to the stop Sgt. Det. DeVito was parked on Blue Hill Avenue near Woodbine Street minutes and observed this vehicle driving in circles around the area. During one of his loops the driver, later identified as the owner, XXX (DOB: XX/XX/XXXXstopped and had a brief conversation with a tall, thin black male wearing a tan jacket and ripped jeans who had been walking back and forth in the area. The male leaned into the car and had a brief exchange with the driver, before he drove away and began circling the area again, failing to signal for turns and beeping his horn frequently. When the vehicle was stopped Sgt. Det. DeVito observed a needle in the middle console and pieces of cooper wire around the car. Officer G. Joseph assisted. XXXwas searched for drugs, but nothing was located. He said he was looking for a female friend's house but did not remember where it was. He said he used to work with the male he stopped to talk to, but then said he actually knew him from a program they were in together. XXXsaid he had twenty days left on Federal Probation for a bank robbery. He said he recently relapsed and uses cocaine and heroin. He had an unused pipe in his pocket and several blue latex tourniquets in the vehicle as well. FIO completed to document his presence in an area known for drug use and prostitution and his status on Probation. He has a lengthy BOP including prior firearms, home invasion, B&E, drug charges, and robberies."
FC24001952,2024-05-07 14:00:00,GENEVA AVE,DORCHESTER,2122,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,16.0,,,1,"While conducting a drug investigation officers did encounterXXX. XXXwas uncooperative with the officer's request. Due to his behavior, a pat frisk was conducted, which yielded negative results. FIO was completed and XXXwas released from the scene."
FC24002020,2024-05-13 01:33:00,GENEVA AVE,BOSTON,2121,Stopped,Encounter,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,33.0,Medium,Medium Brown,0,"Officers did conduct a traffic stop of MA Reg; XXXfor vals at XXXGeneva. The operator of the motor vehicle was one XXX. Officers observed there to be small scales and other marijuana paraphernalia inside the vehicle. Officers did conduct a CJIS inquiry which indicated that XXXwas in fact suspended. Due to a HOT CALL, Officers instructed XXXto legally park the vehicle and have another driver who had a valid license come collect MA REG: XXX HK01A (Johnson/Vraibel/Depina)"
FC24002201,2024-05-23 21:29:00,,BOSTON,2110,Stopped,Probable Cause,Body Worn Camera,,Male,White,Not of Hispanic Origin,41.0,Medium,,1,Officers observedXXX walking on Summer Street at Hawley Street. XXXhad a knife visibly tucked into his right pant pocket protruding to the point it was visible to Officers as they drove by. Officers stopped XXXand conducted a pat frisk for additional weapons after a red Milwaukee knife was removed from his pocket. An additional knife was felt in XXXbackpack during a subsequent frisk. XXXwas also in the possession of multiple capped hypodermic needles which were empty and a clean unused crack pipe. XXXwas a self-described heroin and crack cocaine addict and stated he didn't know anyone in the area although he was previously observed on multiple occasions associating with known drugs dealers / users. XXXwas cordial with Officers and released. AK15F (Lukas/McCullough/Ostholhoff)
FC24002302,2024-05-31 13:45:00,DORCHESTER AVE,DORCHESTER,2122,Stopped,Intel,Body Worn Camera,,Male,Black,Not of Hispanic Origin,32.0,Heavy,,0,"SS ofXXX inside town field in relation to an on-going investigation. XXXBOP consists of prior assault to murder, discharging FA, multiple FA offenses. XXXwas wearing a white shirt, gray shorts and white air force one sneakers. XXXwas accompanied by several people who appeared to be suffering from drug/alcohol addiction. XXXwas issued a verbal warning for smoking marijuana in public. FIO'd for intel. HK01D (E. Foley/Keohan)"
FC24002364,2024-06-04 00:45:00,,ROXBURY,2119,Stopped,Reasonable Suspicion ,Body Worn Camera,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,31.0,Heavy,Medium Brown,1,"12:45 Am T-Stop for suspicion of prostitution at Allerton St/Rusfield St of FL REG XXXWhite Chevy Blazer. Vehicle is a rental. Officers observed the vehicle driving up and down side streets along Massachusetts Ave, circling around the area multiple times. Officers observed people walking up to the car and engaging in conversation with the driver briefly before driving away. Officers aware that this behavior is indicative of prostitution and drug dealing. Officers are aware that this area has high rates of prostitution and drug use. It should be noted that the vehicle was heavily tinted, prohibiting officers from seeing inside of the vehicle. Officers spoke with the driver (XXXl DOB XX/XX/XXXXXXXhas open F/A, open 94C, and attempted murder on his BOP. XXXwas initially argumentative with Officers during the stop. XXXand vehicle were frisked for Officer Safety to no avail. FIO'd for intel and to associate XXXwith the M/V and released. F101A (Fawkes/Belanger)."
FC24002365,2024-06-04 02:00:00,BOSTON ST,DORCHESTER,2125,Stopped,Reasonable Suspicion ,,,Male,Black,,12.0,Thin,,1,"IVPER, 02:00, XXXBoston St. Officers observed 3 males making a hand-to-hand transaction in a parking lot at the intersection of Boston St/Massachusetts Avenue. Male party, XXX(DOB XX/XX/XXXXobserved officers and took off on foot down Boston St. Officers located in the rear of XXXBoston St. When asked why he ran, he stated that the other 2 males were asking him for ""crack"". Officers searched the surrounding area of XXXBoston St to no avail. XXXwas pat frisked yielding negative results. XXXwas given a ride home to XXXXXSt. F101A (Belanger/Fawkes)"
FC24002459,2024-06-09 18:04:00,LEWIS MALL,EAST BOSTON,2128,Stopped,Probable Cause,,,Male,White,Unknown,46.0,,,1,"Officers were monitoring the area of Maverick Square for illegal drug activity. Officers' attention was drawn to a male who was later identified as XXX (DOB: XX/XX/XXXXXXwas observed constantly checking his cell phone, pacing back and forth and appeared to be waiting for someone in the area of Lewis Mall. XXXwas approached two unknown Hispanic males. Officers observed an exchange of small items between the males and XXXXXXwas observed placing this small item into his mouth and immediately walk away from the two Hispanic males towards the Maverick T Station. Concealing drugs in the mouth is a common practice for drug users and drug dealers. Officers maintained constant surveillance on foot of XXXand stopped him inside of the Maverick T Station. Officers observed XXXto manipulate the item in his mouth and was asked to spit out the drugs. XXXhesitated and stated that he did not have drugs. He then made an exaggerated swallowing motion. XXXwas asked if he needed medical attention which refused. A CJIS query yielded negative results for active warrants. XXXwas and released from the scene."
FC24002506,2024-06-14 00:00:00,BRINSLEY ST,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,25.0,Thin,Dark Brown,0,"T/S for VAL's (failure to use turn signal) of a black 2023 Dodge Charger XXXat XXXBrinsley st Dorchester DriverXXX (DOB: XX/XX/XXXXprior F/A and ABPOXXXwas initially aggravated but quickly became cordial with officers. Stated he always gets pulled over and that ""y'all are bored."" Officers observed many empty marijuana packages in the glove compartment of the vehicle. FIO to associate XXX with the vehicle and document behavior during encounter. HK01A (Zammito/D. Foley)"
