fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC23001663,2023-03-29 21:54:00,,CHARLESTOWN,2129,Stopped,Probable Cause," Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Unknown,18.0,,,0,"Officer conducted a traffic stop on a 2014 white Audi A4 (MA REG#XXX at Chelsea St. & Vine St., Charlestown. Officers had previously observed the vehicle double parked illegally in front of of XXXBunker Hill Street. The vehicle was later observed committing numerous traffic violations beginning at Monument St. & Medford St., before being stopped at Chelsea St. & Vine St. Driver identified as XXX(DOB XX/XX/XXXXXX was confrontational with Officers when asked about what he was doing in the area stating ""It's none of your business."" Officers are aware that XXXis an associate of XXX (DOB XX/XX/XXXXactive Charlestown Blood member with open F/A charges, 94C and a further violent history. XXX was observed in the area of Medford Street on the previous evening 03/28/23 during the search for an outstanding suspect who discarded multiple firearms during a chase. FIO for intel. AK15F (Marchand/Hiltunen)"
FC23001672,2023-03-30 09:20:00,,ROXBURY,2119,Stopped,Reasonable Suspicion ," Body Worn Camera, Gang",Suv (sport Utility Vehicle),Male,Black,,27.0,Thin,Medium Brown,0,"Officers observed XXX (active St Joe's) to be operating a gray Mercedes SUV , officers immediately recognized him and were aware that he did not have a driver's license. Tstop at Cedar and Thornton St. XXX provided officers with an active driving permit that expires on 4/25/23 and stated he was on his way to work downtown. FIO for intel purposes"
FC23001689,2023-03-30 13:15:00,TREMONT ST,ROXBURY,2120,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,38.0,Medium,Light,0,"T/S XXXTremont St for VALS (89/11) of NJ REG XXXD Operator identified asXXXXXDOB: XX/XX/XXXX(Active Lenox) - Open F/A, past F/A offenses, 94C. XXXwas initially confrontational with the officer and immediately began videotaping during the traffic stop. After a brief discussion, XXXbecame understanding and cooperative. FIOE to assoc w vehicle Kovaleski"
FC23001681,2023-03-30 22:15:00,,DORCHESTER,2121,Stopped,Probable Cause, Gang,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,31.0,Medium,,0,T-Stop for Vals MA Reg: XXX(Speeding) Operator:XXXPrior F/A (Active Castlegate) Warning Issued. FIO'd to associate with MVXXXwas cordial and cooperative throughout the stop. BK02 (Bertocchi/Donovan)
FC23001682,2023-03-31 00:52:00,,ROXBURY,2119,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,36.0,Medium,Dark,1,"TS for VALS (speeding) MA REG: XXXat the intersection of Blue Hill Ave and Alaska St, Roxbury Officers were traveling outbound on Blue Hill Ave towards West Cottage St when they observed MA REG: XXXidling in front of XXXBlue Hill Ave. As officers were traveling up Blue Hill Ave the aforementioned MV pulled out directly in front of the officer’s cruiser and began accelerating at a high rate of speed (about 50 mph). Officers were able to conduct a TS at the intersection of Blue Hill Ave and Alaska St. Op: XXX (DOB: XX/XX/XXXXOpen Ammo No FID XXXimmediately stuck both of his hands/arms out of the driver side window as officers approached the MV. XXXstated he did not want the officers to shoot him. Officers were able to obtain XXXDL # to conduct a CJIS inquiry. As officers were conducting a CJIS inquiry XXXbegan to exit the vehicle on his own accord. Due to the aforementioned facts and other observations officers observed on scene XXXand the MV was pat frisked to no avail. XXXstated it was his birthday and he apologized for his odd behavior. XXXstated the MV belonged to his mother and he was heading home. XXXwas issued a verbal warning and released from the scene. FIO to associate with MV. B201A (Kadey/Polanco Paulino)"
FC23001712,2023-03-31 17:10:00,,BOSTON,2121,Stopped,Reasonable Suspicion , Body Worn Camera,Suv (sport Utility Vehicle),Male,White,Hispanic Origin,28.0,,,0,"About 5:10pm on 03/31/23, Officers stopped MA Reg: XXX(2013 Red Kia Sorento) for a Stop Sign Violation at Washington Street and Morse Street. Officers were aware of a recent BRIC BOLO involving a red SUV, possible Red Kia Sorento, which was involved in an Armed Robbery (Firearm). Operator:XXX - (DOB: XX/XX/XXXX- Previous Firearm). FIOE'd and Released - Verbal Warning CG01F - Griffiths/Bent"
FC23001704,2023-04-01 01:00:00,COLUMBIA RD,BOSTON,2125,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,Thin,,1,"TS for VALS of rental vehicle ME Reg XXX Operator identified as XXX (Active Bicknell, BOP Includes prior F/A charges). XXXrefused to identify himself at first. Officers ordered XXXout of the vehicle to which he complied and gave over his license. XXXwas confrontational with officers throughout encounter. Pat Frisk of XXXand vehicle for weapons yielded negative results. Written warning issued for VALS. H103A (Vraibel/Pina)."
FC23001717,2023-04-01 16:55:00,HYDE PARK AVE,HYDE PARK,2136,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,30.0,Stocky,OTHER,1,"Officers stopped MA REG XXX(2010 Green Honda Accord) for VALS (excessive tint) in the area of XXXHyde Park Ave. Upon stopping the vehicle, the operatorXXX(Wood Ave Associate) immediately exited the vehicle and insisted that officers search the vehicle. XXXwas cordial with officers during the stop. A search of the vehicle yielded negative results. LK01F (McNulty/DiPiro)"
FC23001726,2023-04-02 00:00:00,AMERICAN LEGION HWY,BOSTON,2131,Stopped,Intel, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,27.0,,,1,Officers conducted a Traffic Stop of a White Toyota Scion (MA REG: XXXfor defective brake lights (c.90s7) at 724 American Legion Hwy. Operator identified as XXX(DOB: XX/XX/XXXXMr. XXXproduced officers a Ma Driver's license and stated he did not have an in-hand registration for the vehicle. Mr. XXXcould be seen visibly nervous. CJIS inquiry revealed Mr. XXXMA driver's license status suspended. Officers issued Mr. XXXan exit order due to operating without an active driver's license. Vehicle mentioned above was heavily tinted and Mr. XXXwas extremely adamant that officers do not cite for window tint. Officers Cited and Summons Mr. XXXfor 90/23 Operating M/V with suspended license 90/7 Defective brake lights 90/9D Excessive window tint L101D - Mirville/Burgos
FC23001735,2023-04-02 22:00:00,,BOSTON,2124,Stopped,Intel," Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,Thin,,0,T-Stop of MA REG XXXfor VALS (89/9) RED LIGHT VIOLATION at Washington St and Talbot Ave. OPP:XXX (DOB XX/XX/XXXXXXXactive Wood Ave) has multiple F/A on BOP. XXXwas cordial with Officers throughout the stop and stated the vehicle was his girlfriends. Written warning issued. FIOED to associate XXXto the vehicle. C112F Shetrawski/Walsh
FC23001738,2023-04-03 01:24:00,ROSSETER ST,DORCHESTER,2121,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,33.0,Thin,,1,"About 1:24am Officers conducted a traffic stop for VALS of MA REG XXX(Failure to Stop/Failure to Signal), a 2020 White Nissan Altima, in the area of XXXRosseter St, Dorchester. Officers observed the vehicle operating on Washington St and turn right onto Eldon St without the use of a turn signal. As Officers turned onto Eldon they observed the vehicle make another aggressive turn onto Bowdoin Ave, before turning onto Mt Bowdoin Green. On Mt Bowdoin Green the vehicle accelerated away from Officers, before turning right onto Bowdoin Ave again back towards Eldon St. While on Bowdoin Ave it failed to stop at the stop sign as it took a right turn onto Eldon St at Speed. Officers initiated at traffic stop as both vehicles turned onto Rosseter St. The Vehicle then turned towards then immediately out of multiple spots for several hundred ft while Officers were attempting to stop the vehicle. As the vehicle was doing this the operator later identified as XXX was observed leaning almost completely towards the passenger side of the vehicle. Officers made contact with XXXwho was immediately combative and refused to provide his identification. He did however take out his MA license and place it on his lap, and told Officers he would be refusing to hand them any form of ID. XXXwas eventually issued an exit order and removed from the vehicle, a pat frisk of XXXand the vehicle revealed no weapons. The CJIS results for XXXshow multiple arraignments for Fire Arm Possession in both Suffolk and Norfolk Counties, 94C offenses including trafficking. XXXwas also found Guilty for MANSLAUGHTER in relation to a 2009 Shooting and was committed to MCI Cedar Junction for a period of 15 years. A CJIS query of the vehicle showed over 90 recent inquiries, and showed a BOLO out of Braintree from 2/17/23, the BOLO also stated that the vehicle failed to stop for police in relation to the incident. The vehicle had already been stopped in relation to that incident and a second remark from Quincy PD on 2/28 stated Officer Safety Combative Towards Police. This appears to be XXXbase line during interactions with law enforcement. XXXwill be charged in Dorchester District Court for Failure to Submit, Failure to Stop, and Fail to Signal. CK01A Lewis/Osis"
FC23001757,2023-04-03 14:30:00,BLUE HILL AVE,DORCHESTER,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,,54.0,,,0,"Officers conducted a traffic stop of XXX(2017 Subaru Legacy) for speeding. A police style radio was observed next to the operator,XXX stated he was a constable and works with police and that Officers typically leave him alone when they see his constable sticker on his windshield. XXXappeared insulted that was he was stopped and displayed erratic behavior and was uncooperative throughout the interaction despite acknowledging that he was speeding. XXXhas an LTC and several registered firearms but declined to say whether he was carrying a firearm or where he actually worked. XXXtook down Officers' names and badge numbers and recorded the interaction on his phone. XXXhas a minimal BOP and no documented interactions with BPD. XXXwas issued a warning in person and in the mail. Adams/Harrington"
FC23001774,2023-04-03 20:10:00,,BOSTON,2126,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Hispanic Origin,25.0,,,0,Officers stopped MA REG XXXin the area of Cummins Hwy and Wood Ave. for VALS (90/9D Excessive tint). Driver/Registered owner (XXX) has multiple firearm violations on BOP. FIOED for intel purposes.
FC23001777,2023-04-04 19:16:00,,DORCHESTER,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,54.0,Medium,,1,"T-stop of a 2017 black genesis G80 (MAREG# XXXfor redlight violation and tints. Officers made contact with the owner XXX (DOB: XX/XX/XXXXextensive BOP including prior guilty F/A, armed career criminal, and rape. XXXwas visibly shaking throughout the stop, continuously moving around, and refused to lower his tinted windows which he claimed to have a tint waiver for but did not have on his person. XXXwas also observed to be resting his arm on a buldge on his center waistline area. XXXwas removed from the car which he originally refused to exit before complying. During the frisk he was confrontational and yelled at officers throughout the entirety. Frisk had negative results. Citation issued, FIOED, and released. Coyne/Turner"
FC23001779,2023-04-04 22:45:00,,DORCHESTER,2121,Stopped,Probable Cause, Gang,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,27.0,Thin,,0,"T-stop of a black Jeep Grand Cherokee (MAREG# XXXfor redlight violation and tints. Officers spoke with the owner/op XXX (DOB: XX/XX/XXXXactive Warren Gardens, prior F/A and close proximity to F/A arrests and shootings. XXX was cordial and friendly throughout the encounter. Written warning issued, FIOED, and released. Coyne/Turner"
FC23001778,2023-04-04 23:00:00,,BOSTON,2122,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,Heavy,Medium Brown,0,"T-stop of a 2022 Gray Dodge rental (XXX) for speeding and stop sign violation. Officers made contact with the operator XXX (DOB: XX/XX/XXXXmultiple prior F/A arraignments and open F/A. Officers are familiar and friendly with XXXwho was his normal conversational self. written warning issued, FIOED, and released. Coyne/Turner"
FC23001780,2023-04-05 02:08:00,COLUMBUS AVE,BOSTON,2120,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,26.0,Muscular,,0,"Officer initiated traffic stop for VALs on MA Reg: XXXfor 89/9 failure to stop for red light at the intersection of Heath Street / Columbus Ave, Roxbury. Driver identified as XXX (DOB: XX/XX/XXXX- Active Villa Victoria with Priors for FA on BOP. XXXalso has Close ties to Heath Street Projects associates with prior FA on BOP (FC22002899). XXXwas cordial with officers throughout the course of the stop. XXXgiven verbal warning, FIOED and released to be associated with vehicle. (B431A/Gales)"
FC23001783,2023-04-05 02:29:00,,DORCHESTER,2124,Stopped,Reasonable Suspicion , Body Worn Camera,Suv (sport Utility Vehicle),Male,Black,,47.0,Medium,Medium Brown,1,"Traffic Stop of MA REG XXXat Norfolk and Peacevale (Reported Stolen M/V in CJIS). Operator identified as XXX (DOB: XX/XX/XXXXXXXhas an extensive BOP consisting of Armed Assault to Kill, armed robbery F/A, various F/A offenses, aggravated rape, various 94c offenses. A large fixed blade was located on the backside of XXXwaistband. It was determined that the vehicle had been recovered stolen on 03/31/23, and the HOT VEH; STOLEN VEHICLE status was an error. Stolen car unit notified. XXXsummonsed to court for operating with a revoked license. The registered owner arrived on scene to take possession of the vehicle. FIO to associate XXXwith the vehicle. CK02A (McCarty/Calabrese)"
FC23001841,2023-04-06 00:00:00,W SEVENTH ST,SOUTH BOSTON,2127,Stopped,Probable Cause," Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,29.0,Thin,,0,TS MAREG XXXXX West Seventh St for excessive speeding The vehicle was operated by Maverick Gang Member XXX. In the passenger seat was the registered owner of the vehicle XXX. XXXwas coming from the Condon Elementary School where his son attends. XXXmaintains a drug related and fraud related criminal history. Verbal warning issued for the VAL VK04
FC23001801,2023-04-06 15:50:00,,BOSTON,2120,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,Black,Hispanic Origin,24.0,Thin,Light Brown,1,TS Malcom X blvd / Tremont MAREG#XXX Rental vehicle driving through Shawmut Ave (Ruggles Area) (Nubian Square) with excessive window tint. Officers stopped the vehicle for the VAL. Driver was XXXwho has multiple different firearm charges including a guilty conviction of assault to murder by handgun. Officers made numerous observations in which they believed the occupants were armed and dangerous. Both persons were frisked as well as the vehicle to no results.XXX requested an explanation. Officer was attempting to be transparent withXXX on officers observations in whichXXX just became taunting and animated leaving it impossible for Officer to explain everything to XXXXXX was operating a rental vehicle that he just rented and unlikely put the window tints on he was issued a verbal warning VK04
FC23001812,2023-04-07 02:30:00,,DORCHESTER,2121,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Hispanic Origin,27.0,,,0,"Tstop for Vals (90/17 - speeding) at Columbia Rd & Quincy St of MA XXX Operator identified as XXX (Multiple Prior Distr. Class A) XXXwas very cordial until Officer Champagnie sighted him. XXXproceeded to take off from the traffic stop, at a high rate of speed additional citation mailed as well. FIO'D to associate occupant with m/v. Written Citations issued. H415A (Champagnie)."
FC23001823,2023-04-07 09:50:00,,BOSTON,2136,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,26.0,Thin,Medium Brown,1,"Officers on routine patrol on Wood Ave, conducted a traffic stop of (MA REG: XXXBMW 328i for excessive window tints (C90s90D). Vehicle was being operated by XXX (DOB: XX/XX/XXXXKnown ACTIVE Heath St Associate. During the TS officer inquired of any weapons in the vehicle due to his BOP and as well as the location of the TS (Wood Ave & Multiple POSS OF FIREARM cases). XXX stated he has a knife on his person. Officers issued an exit order and frisked the vehicle yielding negative results for any other weapons. Officers did observe a digital scale and two cell phones in the vehicle. XXX has prior possession to distribute arraignments. It should be noted when removed from the vehicle, XXX asked officers to place his hood over his head stating he didn't want to be seen by anyone. XXX was cordial and cooperative during the TS. FIO'D to place vehicle & XXX in the area. XXXstated he is now residing on Marcy Road Mattapan L202F Mirville/Kaplan"
FC23001830,2023-04-07 22:52:00,,DORCHESTER,2124,Stopped,Probable Cause," Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,32.0,Thin,,1,"Officers while operating marked Boston Police Cruiser 8526 observed MA REGXXX (2021 Gray Nissan Sentra) traveling at a high rate of speed on Norfolk St towards Woodrow Ave. MA REGXXX also passed an Electronic Speed Limit Sign which showed it's speed to be 41mph in a posted 25mph zone (MGL Ch 90 s17). Officers conducted a traffic stop at Woodrow Ave and Lyford St and spoke with the operator XXX DOB XX/XX/XXXX(Active Charlame, prior F/A & 94c on BOP). XXXstated his license was currently Suspended due to non-payment of Child Support. A CJISWeb Inquiry confirmed his license status to be SUSPENDED (MGL Ch 90 s23). Officers issued an Exit Order and conducted a pat frisk which yielded negative results. Officers also observed a cup with remnants of wine in the driver cup holder (MGL Ch 90 s24I). MA REGXXX is also registered to a XXX MA REGXXX was parked legally on Woodrow Ave. Officers advised XXXthat he would be mailed a Citation for the above offenses, FIO'd and Released. MA Uniform Citation XXXissued and mailed to XXX FIO'd to associated XXXwith MA REGXXX and for further intel purposes C111F (Kennedy / R. Adams)"
FC23001837,2023-04-08 01:20:00,,ROXBURY,2119,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,37.0,Thin,,1,TSTOP FOR VALS AT WARREN ST/WAVERLEY ST OFFICERS STOPPED A BLUE ACURA TLX (MA REG - XXXWHICH MATCHED THE DESCRIPTION OF A SHOTS FIRED INCIDENT (I232027025) THAT HAD OCCURRED ABOUT AN HOUR PRIOR AT DORSET HALL IN C-11. A DEPARTMENT EMAIL WAS ISSUED 20 MINUTES PRIOR IN WHICH A STILL PHOTO WAS DISTRIBUTED WHICH RESEMBLED THE REGISTERED OWNER'S LICENSE PICTURE. THE OWNER/OPERATOR (XXX- DOB XX/XX/XXXXWAS GIVEN AN EXIT ORDER AND HE IMMEDIATELY BECAME EXTREMELY HOSTILE AND AGGRESSIVE TOWARDS OFFICERS. ADDITIONAL UNITS AND THE PATROL SUPERVISOR SGT. DEPINA ARRIVED ON SCENE AND XXX'S BEHAVIOR CONTINUED TO ESCALATE DESPITE BEING INFORMED OF THE REASON FOR THE STOP/EXIT ORDER. A FRISK YIELDED NEGATIVE RESULTS AND XXX WAS FIO'D AND RELEASED. BWC'S WERE ACTIVATED THROUGHOUT ENCOUNTER. MCCABE/BENT (BK01)
FC23001834,2023-04-08 02:04:00,NORFOLK ST,DORCHESTER,2124,Stopped,Reasonable Suspicion , Body Worn Camera,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,31.0,Medium,,0,At about 2:04AM Officer Sullivan (C421A) stopped MA XXX(gray Acura MDX) for operating without taillights in the area of XXXNorfolk Street. Operator identified by his driver's license as XXX(open drug/gun charges in South Boston from 2022). Vehicle is registered to Revere resident XXX (not present). XXXstated the vehicle was a rental and that he still resides atXXX W Cottage Street in Dorchester. Written warning issued. Cordial interaction.
FC23001843,2023-04-08 10:55:00,,BOSTON,2125,Stopped,Intel, Body Worn Camera,Passenger car,Male,Black,Not of Hispanic Origin,32.0,Heavy,,0,Traffic Stop (Tints) of MA REG XXXLucern associate XXX (Prior FA) owner/operator of the vehicle. calm and cordial during stop. verbal warning and released. BK01D (Baez/Beato)
FC23001844,2023-04-08 11:05:00,COLUMBIA RD,DORCHESTER,2125,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,Black,,19.0,Thin,Medium,0,Traffic Stop (speeding) of MA REG XXXOperator was XXX (open FA). Vehicle registered to his mother. Calm during stop. Verbal warning issued and released. FIOE to associate with vehicle. BK01D (Baez/Beato)
FC23001854,2023-04-08 22:45:00,,BOSTON,2111,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,Thin,,0,"T-Stop for VAL's on a white BMW sedan (MA Reg: XXXLincoln St and Bedford St, Downtown. Driver:XXX DOB XX/XX/XXXX- F/A charges on BOP. Registered owner is XXXgirlfriend XXXDOB XX/XX/XXXX FIOE'd to link XXXwith vehicle. Mccullough/Ostholthoff (AK15F)"
FC23001871,2023-04-09 00:00:00,BLUE HILL AVE,BOSTON,2126,Stopped,Intel, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Hispanic Origin,47.0,Medium,,0,"T-stop XXXBHA, MA Reg XXX(rental). speed greater than reasonable. Operator identified as XXX DOB XX/XX/XXXXprior armed assault w/i to murder, F/A possession, A&B F/A as well as guilty finding for trafficking on BOP. XXXwas argumentative with officers during the interaction and was issued a written citation for his violation. Murray/Shetrawski"
FC23001860,2023-04-09 01:55:00,GALLIVAN BLVD,DORCHESTER,2124,Stopped,Probable Cause," Body Worn Camera, Gang",Passenger Car/ Automobile,Male,White,Hispanic Origin,37.0,Medium,,1,"About 1:55am on Sunday 4/9/23 Officers conducted a traffic stop of MA REG XXXa White 2017 Honda Accord, for VALS (Marked Lanes/Speed/Uninsured MV) in the area of XXXGallivan Blvd. Officers approached the vehicle and the operator, XXX (Active Heath/FED drug and FA on BOP), opened the window approximately 6 inches to speak with Officers. Officers asked for XXXlicense and registration. XXXreplied he only had a picture of his license and began scrolling through his phone. Officers asked for XXXto produce his registration, which XXXseemingly ignored. Officers aske him repeatedly and XXXonly answered when Officer Osis, who was at the passenger side of the vehicle asked him. XXXbegan to get angry that Officers were on both sides of the vehicle and his demeanor was changing rapidly as Officers spoke with him. XXXeventually produced his registration from the glove box, and immediately went back to scrolling. Officers confirmed that the vehicle's registration was revoked, and issued an exit order to XXXXXXcomplied, exited the vehicle, and was escorted to the side walk. During the rest of the encounter XXXdemeanor continually changed and at times XXXbecame confrontational and agitated about the stop. Officers conducted an Inventory of the vehicle and requested a Tow, and XXXeventually left on his own accord to find other transportation. XXXwill be summonsed to Dorchester District for his infractions. (CK01A Lewis/Osis)"
FC23001866,2023-04-09 09:00:00,BOWDOIN ST,DORCHESTER,2122,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,23.0,Thin,,0,"Tstop for VALS (90/D - Excessive window tint & 90/20 - Expired inspection sticker) MA REG: XXXat XXXBowdoin St. Upon making contact with the operator, Officer Champagnie observed the vehicle to have a MSP plate & a blue line flag sticker. This is noted to be deemed as a distraction to law enforcement to convey to law enforcement one might be employed as a police officer. Once making contact with the operator identified as (XXX- prior F/A & Wainright associate). Officer Champagnie inquired on stickers to which he stated he has family in the job. XXXwas cordial through out the entirety of the traffic stop, XXXalso stated to Officer Champagnie that he was ""staying out the way"" & trying to beat his active Open firearm case. Written citation issued. H425D (Champagnie)."
FC23001885,2023-04-10 02:10:00,,BOSTON,2119,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,White,Unknown,24.0,,,0,"T Stop for VALs (tint violation) of gray Mercedes sedan (MA Reg: XXXat Blue Hill Avenue and Lagrange Place. Vehicle operated by registered ownerXXX (open F/A). XXXfled from E18 officers after being observed operating a dirt bike on the roadway on 4/8/23. XXXhistory of traffic violations is extensive, including numerous past citations for tint violations. Tint on both driver's side windows measured at 4% VLT. Citation issued for violation."
FC23001875,2023-04-10 15:33:00,HUTCHINGS ST,BOSTON,2121,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,34.0,Medium,Dark,1,"YVSF Intel - VK23 Observed MA reg: XXXturn off Humboldt Avenue onto Hutchings Street with an invalid inspection sticker (September 2021). A traffic stop was conducted in front of XXX Hutchings Street. Upon approaching the vehicle officers observed the handle of a machete sticking out from under the driver's seat. The driver refused to step out of the car, forcing officers to unlock the door and remove the machete prior to removing him. The driver, now identified as XXX, was removed from the vehicle and detained. A frisk of his person revealed a lighter that resembled a small firearm. A further frisk of the vehicle revealed no additional weapons. It should be noted that XXXwas wearing a camouflage military-style vest under an unzipped jacket. A check of his license revealed it to be suspended. No additional weapons were located. XXXwas advised against driving with a suspended license, and the vehicle was left legally parked on Hutchings Street."
FC23001878,2023-04-10 19:30:00,,BOSTON,2108,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,46.0,Thin,,0,"About 07:30PM on Monday 04/10/2023, Officers conducted a traffic stop for VALS on a white 1998 Lexus ES (MA REG XXXat the intersection of Province Street and Bromfield Street, Downtown Boston. Officers identified the operator asXXX (DOB: XX/XX/XXXXCJIS inquiry revealed XXXhas multiple open charges to include Sexual Assault and 94C. further investigation also revealed that XXXalso has a history of Armed Robbery, B&E. XXXwent on to explain to officers that he was picking up his kids from the crossing because he did not want them taking the train. Officers observed two unidentified males in the vehicle to which XXXstated they were 14 and 15 years in age. While collecting paperwork for the vehicle to hand to officers officers heard XXXstated to the other males in the car ""That's how you make the car hot."" XXXwent on to explain to officers that he did not want his kids to to get in trouble with police because of their obligations to sports. FIO to associate vehicle with XXX BWC activated AK15F (Hiltunen/Marchand)"
FC23001890,2023-04-10 22:16:00,WASHINGTON ST,ROXBURY,2119,Stopped,Probable Cause," Auto Investigator, Body Worn Camera, Gang",Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,42.0,Medium,Medium Brown,1,"While on a fixed CD19 at XXXWarren St, Officers conducted a t-stop of FL Hertz Rental XXXfor Speeding (MGL 90/17) resulting in the arrest of XXX XX/XX/XXXX Operator: XXX (Active Magnolia) (Prior F/A, 94c, Home Invasion) was extremely uncooperative with Officers and exited the vehicle during the traffic stop. XXXwas placed under arrest for Disorderly Conduct, OUI- Liquor, Alcohol-Open Container. BWC activated. B101F (Albanese/Verdini)"
FC23001883,2023-04-10 22:54:00,THEODORE A GLYNN WAY,ROXBURY,2118,Stopped,Intel, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,35.0,Thin,,0,"TS on VT REG XXXfor red light violation (89/9) at Mass Ave & Melnea Cass Blvd. Operator wasXXX (DOB: XX/XX/XXXX(prior f/a charges, armed assault to murder.) Verbal warning issued. FIO'd to associate XXXwith vehicle. B454F (Myers/Sheehy)"
FC23001894,2023-04-11 00:00:00,TALBOT AVE,DORCHESTER,2124,Stopped,Reasonable Suspicion , Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,29.0,,,1,"TS for VALS (90.9 Exp Reg) of a gray Toyota Camry (MA Reg# XXXOperator identified as XXX(Open class A + B Trafficking on BOP). A CJIS Inquiry revealed XXXto have an expired license. An inventory search of the vehicle revealed negative results. XXXstated he has recently moved to XXXSeaver Street from Lynn. XXXwill be summonsed to Dorchester District Court for Expired License. Written citation mailed to operator. Due to personal hardship, officers allowed the operator to get a personal tow of the m/v back to his residence. FIO to associate XXXand the above address. C113F (Fantaroni, Araujo)"
FC23001903,2023-04-11 22:09:00,,BOSTON,2124,Stopped,Probable Cause, Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,29.0,Medium,,1,"About 10:09pm on Tuesday, April 11, 2023 Traffic Stop on MA Reg. XXXa Gray 2009 Honda Civic at the intersection of American Legion Hwy. and Franklin Hill Ave., Dorchester following a random CJIS Inquiry yielding a “CANCELLED” status of the vehicle’s registration as well as a Red Light Violation (MGL 89/9). The operator and sole occupant of the vehicle was identified as Mr. XXX DOB XX/XX/XXXX(Prior Firearm and Kidnapping on BOP). The officer advised Mr. XXXabout the aforementioned violations in which Mr. XXXstated that he just purchased the vehicle today (04/11/2023) on Cummins Hwy. Upon the officer requesting for Mr. XXXdriver’s license and registration, Mr. XXXhanded the officer a Massachusetts Class D Learner’s Permit and a title to the vehicle from the state of Georgia. A CJIS Inquiry of Mr. XXXOLN yielded an ACTIVE status for a Learner's Permit, the Officer also conducted a CJIS Inquiry of the VIN number XXXassociated with the title/actual vehicle (VIN number different than VIN associated with plate) which yielded no results (out of State prior registration; Georgia). The aforementioned plate (ATTACHED) came back to a Honda Civic, the actual vehicle is a Honda Accord. Mr. XXXwas given an exit order in which he complied. Mr. XXXperson as well as the vehicle were searched which yielded negative results for weapon(s) and/or illegal contraband. Mr. XXXappeared and acted very nervous during the interaction, he was adamant in giving permission to the officer to search his vehicle. During the search of the vehicle, the officer observed several natural voids under the front dash/center foot space area of the vehicle as well as the rear of the glove compartment. The officer issued Mr. XXXa written warning. Mr. XXXwas FIO'd and released upon receiving the citation. Mr. XXXwas advised that he needs to register the vehicle in order for the vehicle to be on a public roadway. FIO for intel purposes and to associate vehicle. C411F (Freeman)"
